Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.050796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.215085287846482,1.0,6,0.2926470588235294,0.0,199,3072,3,0.004411764705882353,0.0,3,7,0.013235294117647059,0.0,9,29,1.3367647058823529,1.0,909,2,0.27941176470588236,0.0,190,Partition(BranchingPartition),success,0.269713,none,3752,HTD,,0.139193,23,,,,,,,none,PartitionTreedec,0.462144
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.053098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.2038912579957357,1.0,9,0.3044117647058823,0.0,207,3072,4,0.08088235294117647,0.0,55,7,0.051470588235294115,0.0,35,37,2.073529411764706,1.0,1410,0,0.0,0.0,0,Partition(BranchingPartition),success,0.279055,none,3752,HTD,,0.120167,23,,,,,,,none,PartitionTreedec,0.454708
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.068485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.2038912579957357,1.0,23,0.4602941176470588,0.0,313,3072,0,0.0,0.0,0,0,0.0,0.0,0,92,2.583823529411765,1.0,1757,0,0.0,0.0,0,Partition(BranchingPartition),success,0.282548,none,3752,HTD,,0.115615,23,,,,,,,none,PartitionTreedec,0.469037
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.053583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.215085287846482,1.0,9,0.29705882352941176,0.0,202,3072,0,0.0,0.0,0,20,0.03235294117647059,0.0,22,46,1.361764705882353,1.0,926,2,0.27941176470588236,0.0,190,Partition(BranchingPartition),success,0.272669,none,3752,HTD,,0.14281,23,,,,,,,none,PartitionTreedec,0.471454
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.05063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.215085287846482,1.0,23,0.3176470588235294,0.0,216,3072,0,0.0,0.0,0,0,0.0,0.0,0,92,1.4308823529411765,1.0,973,2,0.27941176470588236,0.0,190,Partition(BranchingPartition),success,0.262684,none,3752,HTD,,0.114181,23,,,,,,,none,PartitionTreedec,0.429867
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5768 type=girg,,24929,4912,5000,GirgGen,0.124974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,9.257387842692651,1.2038912579957357,1.0,11,0.38529411764705884,0.0,262,3072,0,0.0,0.0,0,20,0.09558823529411764,0.0,65,46,2.3397058823529413,1.0,1591,0,0.0,0.0,0,Partition(BranchingPartition),success,0.28648,none,3752,HTD,,0.118611,23,,,,,,,none,PartitionTreedec,0.532379
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5769 type=girg,,24730,4908,5000,GirgGen,0.052847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,8.4093909361377,1.186955373646686,1.0,9,0.27287853577371046,0.0,164,3186,0,0.0,0.0,0,0,0.0,0.0,0,36,1.3161397670549084,1.0,791,2,0.2579034941763727,0.0,155,Partition(BranchingPartition),success,0.253785,none,3787,HTD,,0.133014,22,,,,,,,none,PartitionTreedec,0.442248
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5769 type=girg,,24730,4908,5000,GirgGen,0.064301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,8.4093909361377,1.186955373646686,1.0,7,0.26955074875207985,0.0,162,3186,0,0.0,0.0,0,4,0.0066555740432612314,0.0,4,30,1.3061564059900166,1.0,785,2,0.2579034941763727,0.0,155,Partition(BranchingPartition),success,0.320419,none,3787,HTD,,0.124451,22,,,,,,,none,PartitionTreedec,0.511598
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5769 type=girg,,24730,4908,5000,GirgGen,0.071936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,8.4093909361377,1.186955373646686,1.0,4,0.26455906821963393,0.0,159,3186,3,0.004991680532445923,0.0,3,2,0.0033277870216306157,0.0,2,18,1.286189683860233,1.0,773,2,0.2579034941763727,0.0,155,Partition(BranchingPartition),success,0.256823,none,3787,HTD,,0.134375,22,,,,,,,none,PartitionTreedec,0.46558
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=5769 type=girg,,24730,4908,5000,GirgGen,0.05531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,8.4093909361377,1.1782413519936625,1.0,16,0.4176372712146423,0.0,251,3186,0,0.0,0.0,0,0,0.0,0.0,0,56,2.420965058236273,1.0,1455,0,0.0,0.0,0,Partition(BranchingPartition),success,0.2751,none,3787,HTD,,0.122349,22,,,,,,,none,PartitionTreedec,0.455167
