Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3770883054892602,1.0,1,0.33793103448275863,0.0,49,274,2,0.027586206896551724,0.0,4,2,0.013793103448275862,0.0,2,6,2.193103448275862,1.0,318,0,0.0,0.0,0,Partition(BranchingPartition),success,0.070452,none,419,HTD,,0.018753,15,,,,,,,none,PartitionTreedec,0.10166
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.008288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3985680190930787,1.0,1,0.33793103448275863,0.0,49,274,1,0.013793103448275862,0.0,2,0,0.0,0.0,0,6,1.4275862068965517,1.0,207,1,0.3103448275862069,0.0,45,Partition(BranchingPartition),success,0.043963,none,419,HTD,,0.044796,15,,,,,,,none,PartitionTreedec,0.09911
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.016879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3770883054892602,1.0,3,0.36551724137931035,0.0,53,274,0,0.0,0.0,0,2,0.013793103448275862,0.0,2,12,2.282758620689655,1.0,331,0,0.0,0.0,0,Partition(BranchingPartition),success,0.046668,none,419,HTD,,0.051994,15,,,,,,,none,PartitionTreedec,0.117401
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.014872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3770883054892602,1.0,3,0.3793103448275862,0.0,55,274,0,0.0,0.0,0,0,0.0,0.0,0,12,2.3241379310344827,1.0,337,0,0.0,0.0,0,Partition(BranchingPartition),success,0.045453,none,419,HTD,,0.053447,15,,,,,,,none,PartitionTreedec,0.115654
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.119145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3985680190930787,1.0,2,0.35172413793103446,0.0,51,274,0,0.0,0.0,0,0,0.0,0.0,0,10,1.4758620689655173,1.0,214,1,0.3103448275862069,0.0,45,Partition(BranchingPartition),success,0.040863,none,419,HTD,,0.024819,15,,,,,,,none,PartitionTreedec,0.186643
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1268 type=girg,,2478,498,500,GirgGen,0.008625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.906890595608518,1.3985680190930787,1.0,2,0.35172413793103446,0.0,51,274,0,0.0,0.0,0,0,0.0,0.0,0,10,1.4758620689655173,1.0,214,1,0.3103448275862069,0.0,45,Partition(BranchingPartition),success,0.043702,none,419,HTD,,0.043322,15,,,,,,,none,PartitionTreedec,0.097524
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1269 type=girg,,2439,500,500,GirgGen,0.009166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.584962500721156,1.6161369193154034,1.0,7,0.44776119402985076,0.0,90,208,0,0.0,0.0,0,0,0.0,0.0,0,28,1.691542288557214,1.0,340,2,0.3582089552238806,0.0,72,Partition(BranchingPartition),success,0.055853,none,409,HTD,,0.042529,11,,,,,,,none,PartitionTreedec,0.109567
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1269 type=girg,,2439,500,500,GirgGen,0.008248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.584962500721156,1.6161369193154034,1.0,5,0.4228855721393035,0.0,85,208,0,0.0,0.0,0,4,0.029850746268656716,0.0,6,21,1.6069651741293531,1.0,323,2,0.3582089552238806,0.0,72,Partition(BranchingPartition),success,0.052737,none,409,HTD,,0.014912,11,,,,,,,none,PartitionTreedec,0.077831
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1269 type=girg,,2439,500,500,GirgGen,0.031585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.584962500721156,1.6161369193154034,1.0,3,0.38308457711442784,0.0,77,208,4,0.03980099502487562,0.0,8,2,0.014925373134328358,0.0,3,12,1.4776119402985075,1.0,297,2,0.3582089552238806,0.0,72,Partition(BranchingPartition),success,0.054844,none,409,HTD,,0.047631,11,,,,,,,none,PartitionTreedec,0.136055
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=1269 type=girg,,2439,500,500,GirgGen,0.019837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.584962500721156,1.5892420537897312,1.0,7,0.6119402985074627,0.0,123,208,0,0.0,0.0,0,0,0.0,0.0,0,28,3.08955223880597,1.0,621,0,0.0,0.0,0,Partition(BranchingPartition),success,0.063201,none,409,HTD,,0.025217,11,,,,,,,none,PartitionTreedec,0.110215
