Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.492323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3202492037771694,1.0,996,0.41714225322342,0.0,3947,26332,0,0.0,0.0,0,0,0.0,0.0,0,3630,1.7288099767491016,1.0,16358,4,0.2974001268230818,0.0,2814,Partition(BranchingPartition),success,3.526231,none,35794,HTD,,1.834091,25,,,,,,,none,PartitionTreedec,5.860659
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.487281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3202492037771694,1.0,38,0.3024730500951173,0.0,2862,26332,52,0.006763897696047347,0.0,64,112,0.014796026210103572,0.0,140,222,1.326886493341788,1.0,12555,4,0.2974001268230818,0.0,2814,Partition(BranchingPartition),success,3.651302,none,35794,HTD,,1.557862,25,,,,,,,none,PartitionTreedec,5.704374
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.510835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3202492037771694,1.0,101,0.31050517860917354,0.0,2938,26332,0,0.0,0.0,0,283,0.03487634749524413,0.0,330,481,1.3596491228070176,1.0,12865,4,0.2974001268230818,0.0,2814,Partition(BranchingPartition),success,3.546934,none,35794,HTD,,1.740305,25,,,,,,,none,PartitionTreedec,5.806302
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.489193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3051908141029223,1.0,996,0.701860071866413,0.0,6641,26332,0,0.0,0.0,0,0,0.0,0.0,0,3630,3.405305432255337,1.0,32221,0,0.0,0.0,0,Partition(BranchingPartition),success,3.946286,none,35794,HTD,,1.637968,25,,,,,,,none,PartitionTreedec,6.0814
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.493043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3051908141029223,1.0,101,0.44514901712111604,0.0,4212,26332,0,0.0,0.0,0,283,0.18738110336081168,0.0,1773,481,2.563517226801945,1.0,24256,0,0.0,0.0,0,Partition(BranchingPartition),success,3.838983,none,35794,HTD,,1.898195,25,,,,,,,none,PartitionTreedec,6.23834
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50768 type=girg,,248117,49088,50000,GirgGen,0.527585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,12.036173612553485,1.3051908141029223,1.0,38,0.3417882054533925,0.0,3234,26332,52,0.09839357429718876,0.0,931,112,0.09564574085816951,0.0,905,222,2.2139082646374972,1.0,20948,0,0.0,0.0,0,Partition(BranchingPartition),success,3.890943,none,35794,HTD,,1.742183,25,,,,,,,none,PartitionTreedec,6.168802
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50769 type=girg,,249927,49368,50000,GirgGen,0.512829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,11.414685235807214,1.3268018823788426,1.0,404,0.3753796315043531,0.0,3708,26459,0,0.0,0.0,0,0,0.0,0.0,0,1374,1.5663089694270096,1.0,15472,4,0.29408787203887427,0.0,2905,Partition(BranchingPartition),success,3.735417,none,36337,HTD,,1.944308,25,,,,,,,none,PartitionTreedec,6.200854
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50769 type=girg,,249927,49368,50000,GirgGen,0.50283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,11.414685235807214,1.3268018823788426,1.0,24,0.2982385098198016,0.0,2946,26459,33,0.006074104069649726,0.0,60,47,0.008908685968819599,0.0,88,125,1.3166632921644057,1.0,13006,4,0.29408787203887427,0.0,2905,Partition(BranchingPartition),success,3.617291,none,36337,HTD,,1.92095,25,,,,,,,none,PartitionTreedec,6.049552
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50769 type=girg,,249927,49368,50000,GirgGen,0.515999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,11.414685235807214,1.3268018823788426,1.0,63,0.3058311399068637,0.0,3021,26459,0,0.0,0.0,0,154,0.02976310994128366,0.0,294,280,1.3482486333265844,1.0,13318,4,0.29408787203887427,0.0,2905,Partition(BranchingPartition),success,3.741844,none,36337,HTD,,1.973549,25,,,,,,,none,PartitionTreedec,6.240201
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=50769 type=girg,,249927,49368,50000,GirgGen,0.544016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.414685235807214,1.3110878718661418,1.0,404,0.6412229196193562,0.0,6334,26459,0,0.0,0.0,0,0,0.0,0.0,0,1374,3.1891071067017616,1.0,31502,0,0.0,0.0,0,Partition(BranchingPartition),success,4.151962,none,36337,HTD,,2.047781,25,,,,,,,none,PartitionTreedec,6.752007
