Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.118005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.5362694300518134,1.0,5,0.6184971098265896,0.0,107,213,0,0.0,0.0,0,0,0.0,0.0,0,17,3.1734104046242773,1.0,549,0,0.0,0.0,0,Partition(BranchingPartition),success,0.188337,none,386,HTD,,0.014412,11,,,,,,,none,PartitionTreedec,0.322731
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.163418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.567357512953368,1.0,2,0.44508670520231214,0.0,77,213,2,0.028901734104046242,0.0,5,1,0.011560693641618497,0.0,2,8,1.5780346820809248,1.0,273,2,0.4161849710982659,0.0,72,Partition(BranchingPartition),success,0.047516,none,386,HTD,,0.050807,11,,,,,,,none,PartitionTreedec,0.263601
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.025944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.567357512953368,1.0,3,0.47398843930635837,0.0,82,213,0,0.0,0.0,0,1,0.011560693641618497,0.0,2,14,1.6647398843930636,1.0,288,2,0.4161849710982659,0.0,72,Partition(BranchingPartition),success,0.047475,none,386,HTD,,0.072779,11,,,,,,,none,PartitionTreedec,0.148051
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.056404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.567357512953368,1.0,3,0.48554913294797686,0.0,84,213,0,0.0,0.0,0,0,0.0,0.0,0,14,1.699421965317919,1.0,294,2,0.4161849710982659,0.0,72,Partition(BranchingPartition),success,0.046935,none,386,HTD,,0.134441,11,,,,,,,none,PartitionTreedec,0.239648
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.012926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.5362694300518134,1.0,5,0.4624277456647399,0.0,80,213,2,0.07514450867052024,0.0,13,2,0.08670520231213873,0.0,15,17,2.699421965317919,1.0,467,0,0.0,0.0,0,Partition(BranchingPartition),success,0.053251,none,386,HTD,,0.089214,11,,,,,,,none,PartitionTreedec,0.157292
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1268 type=girg,,2453,499,500,GirgGen,0.134004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,5.807354922057604,1.5362694300518134,1.0,5,0.5375722543352601,0.0,93,213,0,0.0,0.0,0,2,0.08670520231213873,0.0,15,17,2.9248554913294798,1.0,506,0,0.0,0.0,0,Partition(BranchingPartition),success,0.336124,none,386,HTD,,0.145495,11,,,,,,,none,PartitionTreedec,0.617506
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.008361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7816711590296497,2.0,56,0.8490566037735849,1.0,180,159,0,0.0,0.0,0,0,0.0,0.0,0,199,2.5660377358490565,2.0,544,2,0.5660377358490566,1.0,120,Partition(BranchingPartition),success,0.059603,none,371,HTD,,0.014871,10,,,,,,,none,PartitionTreedec,0.084813
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.008471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7816711590296497,2.0,33,0.7358490566037735,1.0,156,159,0,0.0,0.0,0,33,0.1650943396226415,0.0,35,123,2.19811320754717,2.0,466,2,0.5660377358490566,1.0,120,Partition(BranchingPartition),success,0.057808,none,371,HTD,,0.015287,10,,,,,,,none,PartitionTreedec,0.083486
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.007974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7816711590296497,2.0,22,0.6792452830188679,1.0,144,159,9,0.04716981132075472,0.0,10,10,0.05660377358490566,0.0,12,83,1.9952830188679245,2.0,423,2,0.5660377358490566,1.0,120,Partition(BranchingPartition),success,0.059453,none,371,HTD,,0.014537,10,,,,,,,none,PartitionTreedec,0.083933
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.008082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7412398921832883,2.0,56,1.1886792452830188,1.0,252,159,0,0.0,0.0,0,0,0.0,0.0,0,199,5.122641509433962,4.0,1086,0,0.0,0.0,0,Partition(BranchingPartition),success,0.113759,none,371,HTD,,0.086525,10,,,,,,,none,PartitionTreedec,0.210359
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.008017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7412398921832883,2.0,33,0.9575471698113207,1.0,203,159,0,0.0,0.0,0,33,0.35377358490566035,0.0,75,123,4.382075471698113,4.0,929,0,0.0,0.0,0,Partition(BranchingPartition),success,0.069939,none,371,HTD,,0.014814,10,,,,,,,none,PartitionTreedec,0.094685
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1269 type=girg,,2451,499,500,GirgGen,0.007789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,7.0,1.7412398921832883,2.0,22,0.7688679245283019,1.0,163,159,9,0.1792452830188679,0.0,38,10,0.16981132075471697,0.0,36,83,3.75,4.0,795,0,0.0,0.0,0,Partition(BranchingPartition),success,0.06701,none,371,HTD,,0.01408,10,,,,,,,none,PartitionTreedec,0.090741
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1270 type=girg,,2476,500,500,GirgGen,0.031884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.714245517666122,1.8311688311688312,2.0,23,0.6769911504424779,1.0,153,159,0,0.0,0.0,0,0,0.0,0.0,0,81,1.9867256637168142,2.0,449,2,0.5575221238938053,0.0,126,Partition(BranchingPartition),success,0.060612,none,385,HTD,,0.015676,13,,,,,,,none,PartitionTreedec,0.110146
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=1270 type=girg,,2476,500,500,GirgGen,0.009232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.714245517666122,1.8311688311688312,2.0,2,0.584070796460177,1.0,132,159,0,0.0,0.0,0,9,0.03982300884955752,0.0,9,14,1.6902654867256637,2.0,382,2,0.5575221238938053,0.0,126,Partition(BranchingPartition),success,0.059654,none,385,HTD,,0.022885,13,,,,,,,none,PartitionTreedec,0.093973
