Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.008068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3372365339578454,1.0,5,0.38461538461538464,0.0,45,310,0,0.0,0.0,0,2,0.017094017094017096,0.0,2,17,1.5384615384615385,1.0,180,2,0.3247863247863248,0.0,38,Partition(BranchingPartition),success,0.037953,none,427,HTD,,0.062186,18,,,,,,,none,PartitionTreedec,0.110135
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.007561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3091334894613582,1.0,5,0.42735042735042733,0.0,50,310,0,0.0,0.0,0,2,0.02564102564102564,0.0,3,19,2.5213675213675213,1.0,295,0,0.0,0.0,0,Partition(BranchingPartition),success,0.042386,none,427,HTD,,0.023578,18,,,,,,,none,PartitionTreedec,0.075482
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.104668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3372365339578454,1.0,2,0.358974358974359,0.0,42,310,3,0.02564102564102564,0.0,3,2,0.017094017094017096,0.0,2,8,1.4615384615384615,1.0,171,2,0.3247863247863248,0.0,38,Partition(BranchingPartition),success,0.037456,none,427,HTD,,0.03366,18,,,,,,,none,PartitionTreedec,0.177662
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.074163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3372365339578454,1.0,5,0.4017094017094017,0.0,47,310,0,0.0,0.0,0,0,0.0,0.0,0,17,1.5897435897435896,1.0,186,2,0.3247863247863248,0.0,38,Partition(BranchingPartition),success,0.037072,none,427,HTD,,0.082135,18,,,,,,,none,PartitionTreedec,0.1953
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.036273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3091334894613582,1.0,5,0.4444444444444444,0.0,52,310,0,0.0,0.0,0,0,0.0,0.0,0,19,2.5811965811965814,1.0,302,0,0.0,0.0,0,Partition(BranchingPartition),success,0.042861,none,427,HTD,,0.041777,18,,,,,,,none,PartitionTreedec,0.122819
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1268 type=girg,,2483,497,500,GirgGen,0.019231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.807354922057604,1.3091334894613582,1.0,2,0.358974358974359,0.0,42,310,3,0.06837606837606838,0.0,8,2,0.02564102564102564,0.0,3,10,2.3162393162393164,1.0,271,0,0.0,0.0,0,Partition(BranchingPartition),success,0.041459,none,427,HTD,,0.01739,18,,,,,,,none,PartitionTreedec,0.079978
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1269 type=girg,,2393,494,500,GirgGen,0.013556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.39231742277876,1.4412470023980815,1.0,6,0.3950617283950617,0.0,64,255,0,0.0,0.0,0,0,0.0,0.0,0,24,1.5617283950617284,1.0,253,1,0.3333333333333333,0.0,54,Partition(BranchingPartition),success,0.056352,none,417,HTD,,0.015137,12,,,,,,,none,PartitionTreedec,0.086913
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1269 type=girg,,2393,494,500,GirgGen,0.008711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.39231742277876,1.4412470023980815,1.0,6,0.3950617283950617,0.0,64,255,0,0.0,0.0,0,0,0.0,0.0,0,24,1.5617283950617284,1.0,253,1,0.3333333333333333,0.0,54,Partition(BranchingPartition),success,0.045598,none,417,HTD,,0.01575,12,,,,,,,none,PartitionTreedec,0.071951
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1269 type=girg,,2393,494,500,GirgGen,0.031049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.39231742277876,1.4292565947242206,1.0,6,0.4444444444444444,0.0,72,255,0,0.0,0.0,0,0,0.0,0.0,0,24,2.611111111111111,1.0,423,0,0.0,0.0,0,Partition(BranchingPartition),success,0.051087,none,417,HTD,,0.037745,12,,,,,,,none,PartitionTreedec,0.12179
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=1269 type=girg,,2393,494,500,GirgGen,0.010602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.39231742277876,1.4412470023980815,1.0,4,0.38271604938271603,0.0,62,255,2,0.012345679012345678,0.0,2,0,0.0,0.0,0,17,1.5185185185185186,1.0,246,1,0.3333333333333333,0.0,54,Partition(BranchingPartition),success,0.102102,none,417,HTD,,0.042436,12,,,,,,,none,PartitionTreedec,0.157021
