Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.630114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,11,23.9926949758866,1.5038391667675912,1.0,55409,4.134936148032317,0.0,63463,25937,139640,9.098253844149076,0.0,139640,503329,32.7944357571019,0.0,503329,699811,47.120927808183474,1.0,723212,9,0.5247589262444619,0.0,8054,Partition(BranchingPartition),success,58.89308,none,41285,HTD,,3.570947,68,,,,,,,none,PartitionTreedec,63.10535
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.57615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,11,23.9926949758866,1.5038391667675912,1.0,240939,16.223156111545478,0.0,248993,25937,0,0.0,0.0,0,2201223,143.42083659108678,0.0,2201223,2449790,161.14093041438625,1.0,2473191,9,0.5247589262444619,0.0,8054,Partition(BranchingPartition),success,131.284764,none,41285,HTD,,3.142328,68,,,,,,,none,PartitionTreedec,135.014541
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.583287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,23.9926949758866,1.4707036453917888,1.0,55409,13.261271826948137,0.0,203534,25937,139640,30.816197550169402,0.0,472967,503329,89.56176700547303,0.0,1374594,699811,137.53609590826167,1.0,2110904,0,0.0,0.0,0,Partition(BranchingPartition),success,140.925488,none,41285,HTD,,3.505521,68,,,,,,,none,PartitionTreedec,145.025669
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.563667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.119098,none,41285,HTD,,3.21054,68,,,,,,,none,PartitionTreedec,183.896331
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.668486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.132182,none,41285,HTD,,3.368746,68,,,,,,,none,PartitionTreedec,184.17277
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50768 type=girg,,248877,49095,50000,GirgGen,0.56488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,-1,6.702127659574468,6.0,240939,15804.765957446809,3044.0,742824,0,0,0.0,0.0,0,2201223,119012.55319148937,19602.0,5593590,2449790,136975.72340425532,25325.0,6437859,0,0.0,0.0,0,Partition(BranchingPartition),timeout,300.093168,none,41285,HTD,,3.383707,68,,,,,,,none,PartitionTreedec,304.043738
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50769 type=girg,,249408,49151,50000,GirgGen,0.568878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,10,23.2060986139958,1.503712068426996,1.0,38004,2.9843770258005966,0.0,46037,26195,91677,5.943018280824582,0.0,91677,253626,16.44146246596655,0.0,253626,385590,26.516789835342927,1.0,409048,8,0.5207441981070919,0.0,8033,Partition(BranchingPartition),success,26.400388,none,41621,HTD,,4.397229,60,,,,,,,none,PartitionTreedec,31.377942
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50769 type=girg,,249408,49151,50000,GirgGen,0.574122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,10,23.2060986139958,1.503712068426996,1.0,162890,11.080189290807727,0.0,170923,26195,0,0.0,0.0,0,1145446,74.25424607805004,0.0,1145446,1317209,86.90956826137689,1.0,1340667,8,0.5207441981070919,0.0,8033,Partition(BranchingPartition),success,54.954617,none,41621,HTD,,4.593854,60,,,,,,,none,PartitionTreedec,60.133625
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50769 type=girg,,249408,49151,50000,GirgGen,0.568236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,10,23.2060986139958,1.4712524927320343,1.0,38004,7.573123298327499,0.0,116823,26195,91677,16.093219240243744,0.0,248254,253626,37.75573706728899,0.0,582420,385590,64.93724880072605,1.0,1001722,0,0.0,0.0,0,Partition(BranchingPartition),success,54.705621,none,41621,HTD,,4.340022,60,,,,,,,none,PartitionTreedec,59.625154
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=50769 type=girg,,249408,49151,50000,GirgGen,0.551817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,10,23.2060986139958,1.4712524927320343,1.0,162890,28.44606508492156,0.0,438809,26195,0,0.0,0.0,0,1145446,161.32082198884999,0.0,2488535,1317209,199.67451056657592,1.0,3080179,0,0.0,0.0,0,Partition(BranchingPartition),success,118.130574,none,41621,HTD,,4.299163,60,,,,,,,none,PartitionTreedec,122.992464
