Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.066611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.034027,none,440,HTD,,0.040084,52,,,,,,,none,PartitionTreedec,180.143317
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.015072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.038476,none,440,HTD,,0.042593,52,,,,,,,none,PartitionTreedec,180.098822
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.00965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.03542,none,440,HTD,,0.044936,52,,,,,,,none,PartitionTreedec,180.093537
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.015548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.034505,none,440,HTD,,0.106556,52,,,,,,,none,PartitionTreedec,180.160036
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.009576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.038325,none,440,HTD,,0.052341,52,,,,,,,none,PartitionTreedec,180.103539
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1268 type=girg,,2531,497,500,GirgGen,0.009624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.034941,none,440,HTD,,0.025208,52,,,,,,,none,PartitionTreedec,180.073068
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.00986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.054714,none,429,HTD,,0.027824,59,,,,,,,none,PartitionTreedec,180.094948
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.00947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.055949,none,429,HTD,,0.153022,59,,,,,,,none,PartitionTreedec,180.221185
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.009573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.056229,none,429,HTD,,0.028045,59,,,,,,,none,PartitionTreedec,180.097784
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.009598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.062336,none,429,HTD,,0.042695,59,,,,,,,none,PartitionTreedec,180.12408
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.017644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.05665,none,429,HTD,,0.05259,59,,,,,,,none,PartitionTreedec,180.129804
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1269 type=girg,,2462,499,500,GirgGen,0.010915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.065735,none,429,HTD,,0.027818,59,,,,,,,none,PartitionTreedec,180.107833
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.010033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.066703,none,427,HTD,,0.02619,57,,,,,,,none,PartitionTreedec,180.105437
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.009054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.066283,none,427,HTD,,0.025806,57,,,,,,,none,PartitionTreedec,180.103881
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.009981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.070726,none,427,HTD,,0.028218,57,,,,,,,none,PartitionTreedec,180.112791
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.009484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.064325,none,427,HTD,,0.025771,57,,,,,,,none,PartitionTreedec,180.103995
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.009505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.063663,none,427,HTD,,0.026836,57,,,,,,,none,PartitionTreedec,180.102712
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1270 type=girg,,2466,491,500,GirgGen,0.009992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.071439,none,427,HTD,,0.026008,57,,,,,,,none,PartitionTreedec,180.111578
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.008737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.059948,none,431,HTD,,0.02691,58,,,,,,,none,PartitionTreedec,180.098354
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.016036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.058392,none,431,HTD,,0.027208,58,,,,,,,none,PartitionTreedec,180.104717
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.027066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.063526,none,431,HTD,,0.025906,58,,,,,,,none,PartitionTreedec,180.119109
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.025876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.059636,none,431,HTD,,0.027432,58,,,,,,,none,PartitionTreedec,180.115687
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.009259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.059352,none,431,HTD,,0.027191,58,,,,,,,none,PartitionTreedec,180.098443
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1271 type=girg,,2576,494,500,GirgGen,0.033185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.06429,none,431,HTD,,0.027051,58,,,,,,,none,PartitionTreedec,180.127148
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1272 type=girg,,2445,489,500,GirgGen,0.009052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.077479,none,419,HTD,,0.030071,62,,,,,,,none,PartitionTreedec,180.121927
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1272 type=girg,,2445,489,500,GirgGen,0.009256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.075377,none,419,HTD,,0.029503,62,,,,,,,none,PartitionTreedec,180.117384
,,,,,,,none,alpha=1.375 d=1 deg=10 ple=2.1 seed=1272 type=girg,,2445,489,500,GirgGen,0.009956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.085857,none,419,HTD,,0.026599,62,,,,,,,none,PartitionTreedec,180.125103
