Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.053288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.906890595608518,1.4221565731166912,1.0,7,0.3043117744610282,0.0,367,2179,0,0.0,0.0,0,0,0.0,0.0,0,26,1.334162520729685,1.0,1609,2,0.2935323383084577,0.0,354,Partition(BranchingPartition),success,0.354154,none,3385,HTD,,0.106612,14,,,,,,,none,PartitionTreedec,0.516694
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.07543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.906890595608518,1.4023633677991136,1.0,4,0.3009950248756219,0.0,363,2179,3,0.02902155887230514,0.0,35,3,0.014925373134328358,0.0,18,16,1.9792703150912105,1.0,2387,0,0.0,0.0,0,Partition(BranchingPartition),success,0.351424,none,3385,HTD,,0.141879,14,,,,,,,none,PartitionTreedec,0.571196
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.051825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.906890595608518,1.4023633677991136,1.0,7,0.34245439469320066,0.0,413,2179,0,0.0,0.0,0,0,0.0,0.0,0,26,2.1069651741293534,1.0,2541,0,0.0,0.0,0,Partition(BranchingPartition),success,0.420876,none,3385,HTD,,0.154363,14,,,,,,,none,PartitionTreedec,0.629676
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.140261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.906890595608518,1.4221565731166912,1.0,4,0.29933665008291876,0.0,361,2179,3,0.0041459369817578775,0.0,5,1,0.001658374792703151,0.0,2,16,1.3167495854063018,1.0,1588,2,0.2935323383084577,0.0,354,Partition(BranchingPartition),success,0.416281,none,3385,HTD,,0.10272,14,,,,,,,none,PartitionTreedec,0.66175
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.222674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,6.906890595608518,1.4023633677991136,1.0,6,0.33001658374792703,0.0,398,2179,0,0.0,0.0,0,3,0.01824212271973466,0.0,22,23,2.068822553897181,1.0,2495,0,0.0,0.0,0,Partition(BranchingPartition),success,0.447745,none,3385,HTD,,0.178483,14,,,,,,,none,PartitionTreedec,0.851779
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5768 type=girg,,24580,4886,5000,GirgGen,0.170134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.906890595608518,1.4221565731166912,1.0,6,0.3034825870646766,0.0,366,2179,0,0.0,0.0,0,3,0.003316749585406302,0.0,4,23,1.3308457711442787,1.0,1605,2,0.2935323383084577,0.0,354,Partition(BranchingPartition),success,0.34202,none,3385,HTD,,0.245389,14,,,,,,,none,PartitionTreedec,0.759997
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5769 type=girg,,24791,4943,5000,GirgGen,0.055846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.754887502163468,1.3927208687995303,1.0,4,0.3185920577617328,0.0,353,2299,0,0.0,0.0,0,0,0.0,0.0,0,15,1.3510830324909748,1.0,1497,2,0.30595667870036103,0.0,339,Partition(BranchingPartition),success,0.318354,none,3407,HTD,,0.183175,16,,,,,,,none,PartitionTreedec,0.559852
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5769 type=girg,,24791,4943,5000,GirgGen,0.052252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.754887502163468,1.3927208687995303,1.0,4,0.3185920577617328,0.0,353,2299,0,0.0,0.0,0,1,0.0009025270758122744,0.0,1,15,1.3510830324909748,1.0,1497,2,0.30595667870036103,0.0,339,Partition(BranchingPartition),success,0.317107,none,3407,HTD,,0.11199,16,,,,,,,none,PartitionTreedec,0.483813
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5769 type=girg,,24791,4943,5000,GirgGen,0.057463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.754887502163468,1.3927208687995303,1.0,4,0.3176895306859206,0.0,352,2299,1,0.0009025270758122744,0.0,1,1,0.0009025270758122744,0.0,1,12,1.348375451263538,1.0,1494,2,0.30595667870036103,0.0,339,Partition(BranchingPartition),success,0.325143,none,3407,HTD,,0.140354,16,,,,,,,none,PartitionTreedec,0.525457
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.9 seed=5769 type=girg,,24791,4943,5000,GirgGen,0.051433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,6.754887502163468,1.3742295274434986,1.0,7,0.3799638989169675,0.0,421,2299,0,0.0,0.0,0,0,0.0,0.0,0,26,2.247292418772563,1.0,2490,0,0.0,0.0,0,Partition(BranchingPartition),success,0.347333,none,3407,HTD,,0.111346,16,,,,,,,none,PartitionTreedec,0.512623
