n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
59375,59627,seed=59727 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.63355408388521,59375,15,9528,18120,18120,3.276766004415011,14,3.0,1,70,103.892659,0.126092,0.08674,103.679827
58900,59627,seed=59728 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.625757997218359,58900,12,1532,17975,17975,3.2767732962447846,14,3,1,52,11.852647,0.120531,0.075242,11.656874
58811,59627,seed=59729 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.526181777925385,58811,12,1311,18066,18066,3.255341525517547,14,3.0,1,52,11.057819,0.125939,0.078165,10.853715
58711,59627,seed=59730 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.427802142896796,58711,11,1033,18013,18013,3.2593682340531838,16,3,1,47,9.599408,0.12654,0.083606,9.389262
59066,59627,seed=59731 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.641650618982118,59066,12,428,18175,18175,3.2498486932599726,15,3,1,62,10.180355,0.127715,0.080295,9.972345
58728,59627,seed=59732 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.417753120665742,58728,12,863,18025,18025,3.258141470180305,14,3,1,50,9.582537,0.125287,0.079765,9.377485
58541,59627,seed=59733 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.628868282873422,58541,15,819,17902,17902,3.2700815551335047,15,3.0,1,55,10.297171,0.125,0.082077,10.090094
58965,59627,seed=59734 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.037580609295086,58965,13,2474,17988,17988,3.278018679119413,16,3.0,1,62,17.634907,0.121836,0.077498,17.435573
58975,59627,seed=59735 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.694835680751174,58975,12,680,18105,18105,3.257387462027064,14,3,1,47,10.194189,0.130777,0.07594,9.987472
59025,59627,seed=59736 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.51441536162913,59025,11,1653,18071,18071,3.2662829948536327,14,3,1,43,11.648271,0.120883,0.073875,11.453513
