n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
34739,35282,seed=35382 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.121658031088083,34739,26,1285,14475,14475,2.3999309153713297,12,2,1,203,27.737333,0.098563,0.053021,27.585749
34653,35282,seed=35383 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.568290818099673,34653,19,2375,14387,14387,2.4086327934941267,12,2,1,138,18.433067,0.097794,0.050398,18.284875
34638,35282,seed=35384 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.568164455864991,34638,24,2828,14399,14399,2.4055837210917423,12,2,1,167,46.172528,0.093436,0.053095,46.025997
35018,35282,seed=35385 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,10.842040397124272,35018,25,10742,14605,14605,2.3976720301266687,10,2,1,158,66.956,0.096081,0.057761,66.802158
34599,35282,seed=35386 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.515472539726792,34599,19,3689,14348,14348,2.4114162252578755,14,2.0,1,131,42.231882,0.09074,0.050497,42.090645
34594,35282,seed=35387 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.29345560650271,34594,18,1349,14394,14394,2.4033625121578437,12,2.0,1,139,21.058884,0.091087,0.051589,20.916208
34640,35282,seed=35388 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.918172901779458,34640,24,2239,14274,14274,2.4267899677735745,11,2.0,1,142,29.997845,0.09046,0.051236,29.856149
34606,35282,seed=35389 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.342597765363129,34606,18,2532,14320,14320,2.4166201117318438,11,2.0,1,143,25.049351,0.099974,0.056078,24.893299
34461,35282,seed=35390 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.996918983264477,34461,16,1996,14281,14281,2.4130663118829214,11,2,1,124,18.562263,0.088007,0.04784,18.426416
34525,35282,seed=35391 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.528887328887329,34525,24,1397,14245,14245,2.4236574236574238,10,2,1,146,21.194669,0.087592,0.04996,21.057117
