n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
44346,45867,seed=45967 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.139451728247914,44346,11,469,13424,13424,3.303486293206198,16,3.0,1,42,4.901336,0.09142,0.054985,4.754931
45162,45867,seed=45968 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.098779864104625,45162,13,505,13687,13687,3.2996273836487178,17,3,1,47,4.904332,0.093478,0.054641,4.756213
44870,45867,seed=45969 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.261533940640612,44870,11,923,13612,13612,3.2963561563326476,14,3.0,1,42,6.178656,0.093099,0.055261,6.030296
45343,45867,seed=45970 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.495946242056825,45343,13,1470,13691,13691,3.311883719231612,13,3,1,57,7.885479,0.092349,0.056792,7.736338
45187,45867,seed=45971 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.263431035743001,45187,11,354,13681,13681,3.302901834661209,15,3,1,38,5.939165,0.103488,0.06348,5.772197
44917,45867,seed=45972 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.050069745246311,44917,13,459,13621,13621,3.2976286616254313,14,3,1,40,4.709504,0.094703,0.055141,4.55966
44811,45867,seed=45973 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.221411554496724,44811,12,403,13432,13432,3.3361375818939845,15,3.0,1,41,5.903188,0.104994,0.069701,5.728493
45460,45867,seed=45974 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.510635198135198,45460,12,1086,13728,13728,3.3114801864801864,14,3.0,1,44,7.057288,0.093044,0.055842,6.908402
44995,45867,seed=45975 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.513291232192686,44995,13,1006,13618,13618,3.3040828315464825,13,3.0,1,51,7.16303,0.092763,0.055209,7.015058
45141,45867,seed=45976 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.483748169838946,45141,12,2784,13660,13660,3.3046120058565154,13,3.0,1,46,9.365978,0.090693,0.057668,9.217617
