n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
19815,20877,seed=20977 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.365645404319437,19815,13,305,5973,5973,3.3174284279256656,13,3,1,50,2.212163,0.048575,0.026421,2.137167
20348,20877,seed=20978 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.881877022653722,20348,10,195,6180,6180,3.292556634304207,13,3.0,1,34,1.910629,0.042893,0.024241,1.843495
20585,20877,seed=20979 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.119258662369057,20585,10,562,6205,6205,3.3174858984689766,12,3,1,36,2.174929,0.042365,0.024547,2.108017
20553,20877,seed=20980 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.405030635278942,20553,12,420,6202,6202,3.3139309900032248,14,3.0,1,45,1.957209,0.041758,0.025603,1.889848
20602,20877,seed=20981 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.632169176545979,20602,13,940,6242,6242,3.3005446972124317,17,3.0,1,50,2.809394,0.043127,0.025842,2.740425
20484,20877,seed=20982 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.0614986243728755,20484,12,364,6179,6179,3.315099530668393,13,3,1,37,1.955712,0.040327,0.023462,1.891923
20642,20877,seed=20983 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.4608486789431545,20642,11,1067,6245,6245,3.3053642914331465,13,3,1,39,2.924913,0.047432,0.026352,2.851129
20612,20877,seed=20984 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.432266408018106,20612,11,427,6186,6186,3.3320400905269962,13,3.0,1,39,2.281814,0.048207,0.027743,2.205864
20019,20877,seed=20985 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.8240329218107,20019,12,1211,6075,6075,3.295308641975309,13,3,1,46,2.886484,0.040583,0.023504,2.822397
20629,20877,seed=20986 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.219208679004467,20629,14,1413,6268,6268,3.2911614550095725,17,3.0,1,49,3.266118,0.043229,0.025978,3.196911
