n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
1127,1165,seed=1265 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.811529933481153,1127,9,217,451,451,2.4988913525498893,8,2,1,34,0.156479,0.002583,0.001393,0.152503
1146,1165,seed=1266 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.495762711864407,1146,13,107,472,472,2.4279661016949152,8,2.0,1,50,0.17728,0.002724,0.001447,0.173109
1139,1165,seed=1267 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.807933194154488,1139,8,213,479,479,2.3778705636743216,8,2,1,26,0.108778,0.007845,0.001307,0.099626
1130,1165,seed=1268 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.127659574468085,1130,10,111,470,470,2.404255319148936,8,2.0,1,35,0.156785,0.002669,0.001358,0.152758
1147,1165,seed=1269 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.238297872340426,1147,11,165,470,470,2.4404255319148938,8,2.0,1,39,0.145552,0.002761,0.001381,0.14141
1120,1165,seed=1270 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.508474576271187,1120,10,168,472,472,2.3728813559322033,7,2.0,1,29,0.100453,0.002657,0.001324,0.096472
1135,1165,seed=1271 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.8125,1135,9,186,480,480,2.3645833333333335,8,2.0,1,36,0.147749,0.002723,0.001386,0.14364
1149,1165,seed=1272 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.4261603375527425,1149,11,224,474,474,2.4240506329113924,8,2.0,1,37,0.179689,0.002759,0.001449,0.175481
1154,1165,seed=1273 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.311258278145695,1154,11,342,453,453,2.5474613686534218,8,2,1,43,0.217864,0.002574,0.001432,0.213858
1115,1165,seed=1274 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.226666666666667,1115,9,121,450,450,2.477777777777778,8,2.0,1,39,0.157161,0.002575,0.001298,0.153288
