n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
44679,45867,seed=45967 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.954462759799328,44679,26,1716,18139,18139,2.463145708142676,11,2,1,131,20.745804,0.122079,0.069604,20.554121
44738,45867,seed=45968 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.816795567988591,44738,27,1738,18231,18231,2.4539520596785693,13,2,1,101,17.745671,0.114026,0.067553,17.564092
44790,45867,seed=45969 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.27255721830986,44790,22,3706,18176,18176,2.464238556338028,11,2.0,1,108,32.812208,0.117917,0.066352,32.627939
44968,45867,seed=45970 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.971528118024933,44968,33,5938,18369,18369,2.4480374544068813,12,2,1,132,48.125081,0.121182,0.068546,47.935353
44915,45867,seed=45971 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.176114354301927,44915,27,1248,18329,18329,2.4504882972338917,11,2,1,135,19.646221,0.123794,0.068749,19.453678
44519,45867,seed=45972 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.721650052321419,44519,21,1632,18157,18157,2.4518918323511594,12,2,1,104,15.696653,0.121488,0.067971,15.507194
44681,45867,seed=45973 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.076974194262931,44681,26,1323,18058,18058,2.4743050171669068,12,2.0,1,136,14.026526,0.131687,0.070991,13.823848
44988,45867,seed=45974 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.832788314802704,44988,28,4341,18348,18348,2.4519293655984304,10,2.0,1,133,39.801342,0.118064,0.074877,39.608401
44969,45867,seed=45975 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.852005683681277,44969,31,3819,18298,18298,2.4575909935512077,10,2.0,1,138,41.302351,0.131385,0.081101,41.089865
45018,45867,seed=45976 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.722525076319233,45018,24,10286,18344,18344,2.4540994330571304,10,2.0,1,106,58.124184,0.136283,0.080234,57.907667
