n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
128723,131000,seed=131100 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.902183521092324,128723,32,3181,53171,53171,2.4209249402869983,11,2,1,243,185.571313,0.238247,3.490725,181.842341
128373,131000,seed=131101 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.551539289152306,128373,26,3136,52979,52979,2.4230921685951037,13,2,1,236,152.516801,0.22591,3.466286,148.824605
128381,131000,seed=131102 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.56549201500839,128381,23,1824,53037,53037,2.420593170805287,12,2,1,227,116.977655,0.250774,3.483863,113.243018
128579,131000,seed=131103 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.682583847195067,128579,27,3074,53192,53192,2.4172619942848548,12,2.0,1,251,163.694209,0.237796,3.479691,159.976722
129484,131000,seed=131104 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,10.590147490433555,129484,36,15456,53834,53834,2.4052457554705207,11,2.0,1,279,186.018802,0.261721,3.551253,182.205828
128357,131000,seed=131105 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.89517709118312,128357,32,3560,53080,53080,2.4181801055011305,13,2.0,1,260,177.779928,0.2453,3.463151,174.071477
128666,131000,seed=131106 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.15363002922005,128666,35,6008,53388,53388,2.410017232336855,11,2.0,1,249,185.782257,0.232921,3.548357,182.000979
128862,131000,seed=131107 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.08485314239658,128862,28,7811,53351,53351,2.4153624112012895,11,2,1,256,185.776476,0.234729,3.568001,181.973746
129218,131000,seed=131108 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.856297013480301,129218,37,12878,53708,53708,2.405935800997989,11,2.0,1,270,185.909204,0.271521,3.530761,182.106922
128767,131000,seed=131109 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.346151679591415,128767,28,9226,53257,53257,2.417841786056293,12,2,1,206,185.615605,0.265627,3.485458,181.86452
