n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
621,1165,seed=1265 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,3.7985611510791366,621,8,243,417,417,1.4892086330935252,5,1,1,16,0.060963,0.00552,0.002233,0.05321
628,1165,seed=1266 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,4.663414634146341,628,11,90,410,410,1.5317073170731708,4,1.0,1,27,0.072385,0.0021,0.000898,0.069387
575,1165,seed=1267 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,3.4986807387862795,575,8,219,379,379,1.517150395778364,4,1,1,15,0.068143,0.005685,0.002342,0.060116
586,1165,seed=1268 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,3.974937343358396,586,9,96,399,399,1.468671679197995,4,1,1,20,0.070305,0.006286,0.002412,0.061607
674,1165,seed=1269 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,4.12280701754386,674,10,142,456,456,1.4780701754385965,5,1.0,1,22,0.071941,0.002297,0.000964,0.06868
533,1165,seed=1270 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,3.8603351955307263,533,11,142,358,358,1.488826815642458,4,1.0,1,25,0.062314,0.001851,0.000801,0.059662
587,1165,seed=1271 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,4.105793450881612,587,12,164,397,397,1.478589420654912,4,1,1,23,0.07276,0.006033,0.002416,0.064311
745,1165,seed=1272 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,4.240458015267175,745,13,281,524,524,1.4217557251908397,4,1.0,1,25,0.085852,0.007674,0.00311,0.075068
898,1165,seed=1273 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,4.417047184170472,898,11,475,657,657,1.3668188736681888,4,1,1,23,0.067463,0.005304,0.001392,0.060767
562,1165,seed=1274 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,3.962162162162162,562,8,97,370,370,1.518918918918919,4,1.0,1,17,0.035898,0.001868,0.000793,0.033237
