n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
20242,27140,seed=27240 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.16516762060507,20242,42,8935,14676,14676,1.379258653584083,5,1.0,1,100,6.075391,0.080757,0.034803,5.959831
17549,27140,seed=27241 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.935683464951559,17549,41,3298,12283,12283,1.4287226247659366,5,1,1,105,4.101616,0.070907,0.028349,4.00236
17588,27140,seed=27242 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.7841373671300085,17588,37,3330,12230,12230,1.4381030253475062,5,1.0,1,100,3.818569,0.068001,0.028568,3.722
17372,27140,seed=27243 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.232788509162952,17372,41,2776,12114,12114,1.4340432557371636,5,1.0,1,101,4.183065,0.067512,0.029094,4.086459
15786,27140,seed=27244 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.426144756277695,15786,30,1888,10832,10832,1.4573485967503692,6,1.0,1,80,3.666452,0.057689,0.024242,3.584521
19361,27140,seed=27245 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.974239044398072,19361,42,6850,13897,13897,1.393178383823847,5,1,1,101,5.469395,0.093566,0.040865,5.334964
21675,27140,seed=27246 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.751518567223997,21675,32,12680,15969,15969,1.3573173022731542,5,1,1,86,9.242632,0.109088,0.045039,9.088505
17140,27140,seed=27247 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.589627770807193,17140,33,3050,11955,11955,1.4337097448766207,5,1,1,83,4.348342,0.070703,0.030713,4.246926
15412,27140,seed=27248 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.189449801474759,15412,31,1505,10578,10578,1.4569861977689544,6,1.0,1,80,2.96262,0.056314,0.02371,2.882596
17223,27140,seed=27249 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.30307515211314,17223,41,4335,12162,12162,1.4161322150962012,6,1.0,1,106,4.585696,0.066065,0.02839,4.491241
