n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
34568,35282,seed=35382 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.548282657657658,34568,29,1235,14208,14208,2.4329954954954953,11,2.0,1,154,15.886951,0.097242,0.053348,15.736361
34478,35282,seed=35383 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.029944388991872,34478,21,2271,14026,14026,2.458149151575645,11,2.0,1,107,16.129959,0.092281,0.049512,15.988166
34514,35282,seed=35384 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,9.218754433252943,34514,28,2589,14098,14098,2.4481486735707194,11,2.0,1,134,23.465487,0.088949,0.053562,23.322976
34945,35282,seed=35385 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,10.132385730211817,34945,25,10495,14352,14352,2.4348522853957637,11,2.0,1,119,50.797803,0.094292,0.05623,50.647281
34418,35282,seed=35386 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.250480324485874,34418,21,3445,14053,14053,2.449156763680353,12,2,1,94,21.581593,0.097683,0.057513,21.426397
34430,35282,seed=35387 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.724079199489036,34430,20,1307,14091,14091,2.4434035909445746,13,2,1,100,11.903007,0.092241,0.053021,11.757745
34434,35282,seed=35388 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.359293427733677,34434,28,2134,13983,13983,2.4625616820424803,11,2,1,115,15.772411,0.090405,0.050989,15.631017
34341,35282,seed=35389 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.004003431512725,34341,20,2503,13988,13988,2.455032885330283,11,2.0,1,109,14.028379,0.090459,0.04959,13.88833
34221,35282,seed=35390 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.577761836441894,34221,17,1968,13940,13940,2.454878048780488,12,2.0,1,92,11.014634,0.098827,0.053218,10.862589
34361,35282,seed=35391 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.108368020668868,34361,29,1373,13934,13934,2.46598248887613,10,2.0,1,125,12.637254,0.088464,0.0503,12.49849
