n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
99623,100769,seed=100869 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.670011477291359,99623,14,1067,30495,30495,3.266863420232825,13,3,1,57,19.543543,0.225414,0.14415,19.173979
99036,100769,seed=100870 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.581045816404057,99036,14,1940,30273,30273,3.271429987117233,16,3,1,52,21.63538,0.215734,0.142736,21.27691
99294,100769,seed=100871 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.533868209917138,99294,13,940,30412,30412,3.264961199526503,15,3.0,1,56,19.855934,0.226063,0.144985,19.484886
99575,100769,seed=100872 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.777423490352059,99575,14,3305,30421,30421,3.2732323066302884,13,3,1,56,35.887383,0.218401,0.14183,35.527152
99378,100769,seed=100873 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.361487042708025,99378,11,1395,30369,30369,3.2723500938456977,14,3,1,42,18.748899,0.210215,0.143222,18.395462
99326,100769,seed=100874 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.410682609552592,99326,13,827,30442,30442,3.262794822941988,14,3.0,1,51,14.872475,0.220864,0.140627,14.510984
99622,100769,seed=100875 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.4341416866835575,99622,11,1189,30391,30391,3.2780099371524463,14,3,1,47,18.375372,0.21665,0.141402,18.01732
99140,100769,seed=100876 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.458552978386927,99140,12,1248,30352,30352,3.2663415919873486,18,3.0,1,46,18.723615,0.218685,0.142199,18.362731
99412,100769,seed=100877 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.32733848430051,99412,12,1158,30415,30415,3.268518822949203,15,3,1,49,18.178661,0.217707,0.14492,17.816034
99517,100769,seed=100878 alpha=0.95 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.396962555642839,99517,11,590,30552,30552,3.2572990311599894,16,3.0,1,43,16.871349,0.216335,0.151025,16.503989
