n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
474398,486393,seed=486493 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.179241320299738,474398,37,10713,192835,192835,2.460123940156092,14,2,1,237,229.899419,1.113927,41.005793,187.779699
475429,486393,seed=486494 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.573733372532637,475429,40,18686,193881,193881,2.4521691140441817,12,2,1,264,230.388674,1.160844,41.18849,188.03934
475790,486393,seed=486495 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.607251922155905,475790,44,5742,194183,194183,2.4502144883949675,14,2,1,311,229.728379,1.164426,40.623041,187.940912
475330,486393,seed=486496 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.491123985136873,475330,35,13647,193499,193499,2.4564984831962957,14,2,1,258,231.125846,1.146856,41.118384,188.860606
475020,486393,seed=486497 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.63680163594958,475020,39,24225,193649,193649,2.45299485150969,13,2,1,306,229.983235,1.21067,40.729664,188.042901
475327,486393,seed=486498 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.591519077434063,475327,46,13976,193894,193894,2.45147864296987,14,2.0,1,289,230.543506,1.172538,40.88297,188.487998
475866,486393,seed=486499 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.690186795656873,475866,40,13205,194330,194330,2.448752122677919,12,2.0,1,284,231.653817,1.177307,41.106787,189.369723
475907,486393,seed=486500 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.895652711134908,475907,43,19842,194236,194236,2.4501482732346216,14,2.0,1,275,230.199022,1.146031,40.958899,188.094092
475472,486393,seed=486501 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.706306622366222,475472,44,8872,193828,193828,2.4530614771859587,12,2.0,1,312,238.084385,1.152538,41.131208,195.800639
477273,486393,seed=486502 alpha=0.75 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.217529986718153,477273,48,60489,195003,195003,2.4475161920585835,13,2,1,298,230.981484,1.176923,41.366398,188.438163
