n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
59406,59627,seed=59727 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,12.733801207768892,59406,30,21362,24508,24508,2.423943202219683,11,2.0,1,162,181.148133,0.156611,0.114314,180.877208
58487,59627,seed=59728 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.733664980561013,58487,27,6392,23921,23921,2.4450064796622213,12,2,1,116,74.38836,0.155525,0.097408,74.135427
58203,59627,seed=59729 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.432637571157496,58203,27,5202,23715,23715,2.45426944971537,11,2,1,116,54.442318,0.154167,0.091314,54.196837
58210,59627,seed=59730 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.100143182009601,58210,25,4122,23746,23746,2.4513602290912155,12,2.0,1,121,40.748915,0.16788,0.096269,40.484766
58405,59627,seed=59731 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.36308901618096,58405,29,1460,23917,23917,2.441986871263118,12,2,1,155,30.414045,0.150475,0.091392,30.172178
58021,59627,seed=59732 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.098821934062208,58021,27,3441,23598,23598,2.458725315704721,11,2.0,1,135,36.402419,0.153787,0.08818,36.160452
58345,59627,seed=59733 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.392851135407906,58345,26,3207,23780,23780,2.4535323801513877,11,2.0,1,153,39.69235,0.152225,0.09004,39.450085
58722,59627,seed=59734 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,9.580762630279185,58722,34,9898,23891,23891,2.457913021639948,11,2,1,158,98.219277,0.155827,0.098379,97.965071
58215,59627,seed=59735 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.530882414941608,58215,31,2463,23719,23719,2.454361482355917,11,2,1,163,33.606826,0.149917,0.09176,33.365149
58405,59627,seed=59736 alpha=0.75 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.40157678436635,58405,28,6734,23846,23846,2.4492577371466915,12,2.0,1,125,61.352719,0.149741,0.090086,61.112892
