n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
57656,59627,seed=59727 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.968679787903298,57656,49,39299,44508,44508,1.295407567178934,6,1.0,1,206,130.620382,0.24831,0.129619,130.242453
44067,59627,seed=59728 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.575731849196616,44067,38,15585,31803,31803,1.3856239977360627,6,1,1,165,49.137339,0.183504,0.091665,48.86217
41326,59627,seed=59729 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.306426385583135,41326,40,12761,29410,29410,1.4051683100986059,6,1.0,1,169,38.438425,0.161693,0.078291,38.198441
38990,59627,seed=59730 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.003355215171408,38990,34,9944,27420,27420,1.4219547775346462,5,1.0,1,177,32.769168,0.15203,0.068118,32.54902
39360,59627,seed=59731 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.32965761596587,39360,43,3073,27659,27659,1.4230449401641418,5,1,1,181,28.330453,0.146578,0.068605,28.11527
38910,59627,seed=59732 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.097165400350672,38910,42,8114,27376,27376,1.4213179427235534,5,1.0,1,176,31.670221,0.152027,0.06814,31.450054
39395,59627,seed=59733 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.538348241549017,39395,39,7343,27837,27837,1.415202787656716,7,1,1,191,36.771708,0.1889,0.11527,36.467538
46647,59627,seed=59734 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.1034868653551655,46647,48,23315,33956,33956,1.373748380256803,7,1.0,1,203,40.100774,0.188418,0.092479,39.819877
39540,59627,seed=59735 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.436649705892966,39540,46,5517,27711,27711,1.4268701959510663,5,1,1,201,19.181857,0.148796,0.070765,18.962296
42193,59627,seed=59736 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.892110676132971,42193,37,16620,30142,30142,1.3998075774666578,6,1.0,1,166,33.737725,0.164485,0.074437,33.498803
