n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
22938,35282,seed=35382 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.201823481982261,22938,53,2342,16123,16123,1.4226880853439186,5,1,1,130,5.716856,0.088159,0.037694,5.591003
22506,35282,seed=35383 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.801925025329281,22506,37,4668,15792,15792,1.4251519756838906,5,1.0,1,98,5.760017,0.085021,0.039036,5.63596
23730,35282,seed=35384 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.926630760023937,23730,41,5465,16710,16710,1.4201077199281866,5,1.0,1,113,8.390038,0.090776,0.042033,8.257229
31829,35282,seed=35385 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.738042709070474,31829,43,20613,24023,24023,1.3249386005078467,5,1,1,116,18.569845,0.132502,0.061083,18.37626
23320,35282,seed=35386 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.660617830915822,23320,33,7558,16477,16477,1.4153061843782242,6,1,1,92,7.51804,0.088224,0.03873,7.391086
21255,35282,seed=35387 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.549278518921862,21255,34,2477,14692,14692,1.4467056901715218,6,1.0,1,90,4.61278,0.079315,0.034265,4.4992
23393,35282,seed=35388 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.019384334044498,23393,45,4436,16405,16405,1.4259676927765925,5,1,1,107,5.862746,0.091627,0.039908,5.731211
21667,35282,seed=35389 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.686430561082371,21667,36,5164,15078,15078,1.4369942963257727,5,1.0,1,114,5.30469,0.093242,0.036095,5.175353
20761,35282,seed=35390 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.246913580246914,20761,29,3954,14256,14256,1.4562991021324354,6,1.0,1,89,4.187468,0.07605,0.033965,4.077453
21550,35282,seed=35391 alpha=0.55 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.908993576017131,21550,43,2609,14944,14944,1.4420503211991436,5,1.0,1,106,5.780255,0.107822,0.045211,5.627222
