n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
57788,59627,seed=59727 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,8.973961492664735,57788,53,40536,44511,44511,1.298285816989059,6,1,1,174,83.776194,0.245973,0.130195,83.400026
43888,59627,seed=59728 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.528649946301093,43888,42,15573,31658,31658,1.3863162549750458,6,1.0,1,142,30.751288,0.169716,0.079324,30.502248
41161,59627,seed=59729 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.260265103758476,41161,44,12729,29347,29347,1.4025624424983814,6,1,1,147,22.104856,0.158356,0.089102,21.857398
38671,59627,seed=59730 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.037745585904383,38671,39,9929,27129,27129,1.4254487817464705,5,1,1,137,18.041734,0.148564,0.065872,17.827298
39200,59627,seed=59731 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.3965460944019155,39200,51,3043,27563,27563,1.4221964227406305,6,1,1,161,16.976221,0.146637,0.068331,16.761253
38663,59627,seed=59732 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.968483690861005,38663,45,8092,27224,27224,1.4201807228915662,5,1.0,1,147,18.826893,0.145604,0.065803,18.615486
39118,59627,seed=59733 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.532685544396505,39118,47,7233,27581,27581,1.4182952032196077,6,1,1,155,21.492003,0.14851,0.069585,21.273908
46291,59627,seed=59734 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.12403768986119,46291,56,23402,33643,33643,1.3759474482061647,6,1,1,183,36.064677,0.185694,0.092296,35.786687
39371,59627,seed=59735 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.392680192398105,39371,52,5464,27651,27651,1.4238544718093378,6,1,1,177,18.44323,0.150682,0.068813,18.223735
42022,59627,seed=59736 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.896243770277954,42022,42,16558,29897,29897,1.4055590861959395,6,1,1,137,20.84544,0.159996,0.073331,20.612113
