n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
808480,822004,seed=822104 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.341718902437206,808480,44,30811,335179,335179,2.4120842892902004,14,2,1,471,320.979741,2.164211,122.684902,196.130628
806780,822004,seed=822105 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.942048465073118,806780,34,25691,334055,334055,2.4151112840699884,14,2,1,481,319.64935,2.329162,121.753345,195.566843
808635,822004,seed=822106 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.378635443597261,808635,46,23943,334966,334966,2.4140808320844505,13,2.0,1,509,322.223543,2.153212,124.078563,195.991768
807486,822004,seed=822107 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.076785111095832,807486,34,61954,334531,334531,2.413785269526591,13,2,1,450,319.614102,2.089566,122.153931,195.370605
808586,822004,seed=822108 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.336585598872654,808586,48,11666,334946,334946,2.4140786873107904,15,2.0,1,543,317.679303,2.157283,119.893184,195.628836
806637,822004,seed=822109 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.915164137063062,806637,40,7724,333715,333715,2.4171433708403876,13,2,1,503,321.81633,2.155891,124.213186,195.447253
808950,822004,seed=822110 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.476934452819387,808950,41,36309,335392,335392,2.4119537734948957,15,2.0,1,499,318.982055,2.527196,120.243643,196.211216
807006,822004,seed=822111 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.974634992819531,807006,43,11694,334240,334240,2.4144506941120154,14,2.0,1,488,315.612967,2.094531,118.109042,195.409394
808643,822004,seed=822112 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.454843291241973,808643,47,68614,335144,335144,2.4128225479197,13,2.0,1,459,332.781994,2.065353,122.602337,208.114304
808738,822004,seed=822113 alpha=0.75 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.430940988835726,808738,40,41578,335445,335445,2.410940690724262,12,2,1,516,319.252395,2.093314,120.549155,196.609926
