n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
168387,170300,seed=170400 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.635860810837037,168387,14,2571,51527,51527,3.2679371979738776,17,3,1,64,51.769345,0.263815,4.26018,47.24535
168150,170300,seed=170401 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.880121632684886,168150,15,5209,51302,51302,3.277649994152275,17,3.0,1,55,95.736803,0.279839,4.241882,91.215082
167648,170300,seed=170402 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.464509333489379,167648,13,762,51267,51267,3.2700957731094076,15,3,1,48,37.970909,0.268169,4.260581,33.442159
168261,170300,seed=170403 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.591860081825762,168261,14,1965,51573,51573,3.2625792565877494,15,3,1,54,44.724519,0.273247,4.301029,40.150243
168497,170300,seed=170404 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.73229431516022,168497,16,1499,51523,51523,3.2703258738815673,16,3,1,63,45.929931,0.28228,4.283838,41.363813
167821,170300,seed=170405 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.619922027290448,167821,14,3382,51300,51300,3.271364522417154,14,3.0,1,61,51.130649,0.27553,4.23148,46.623639
168426,170300,seed=170406 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.539479051337334,168426,13,872,51483,51483,3.271487675543383,14,3,1,61,40.015549,0.27353,4.29247,35.449549
166364,170300,seed=170407 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.571770569651302,166364,14,1161,50961,50961,3.2645356252820785,16,3,1,51,40.273099,0.265682,4.226557,35.78086
168494,170300,seed=170408 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.7773639079657,168494,13,2311,51546,51546,3.268808442944166,16,3.0,1,66,53.992838,0.284621,4.291239,49.416978
167928,170300,seed=170409 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.596945822390818,167928,14,1397,51405,51405,3.2667639334695067,17,3,1,53,43.245253,0.280176,4.295287,38.66979
