n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
3310,3327,seed=3427 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.8606870229007635,3310,9,176,1048,1048,3.1583969465648853,11,3.0,1,37,0.321029,0.006228,0.003514,0.311287
3309,3327,seed=3428 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.445297504798464,3309,9,145,1042,1042,3.1756238003838773,16,3.0,1,34,0.29167,0.006245,0.003441,0.281984
3299,3327,seed=3429 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.660886319845857,3299,9,324,1038,1038,3.178227360308285,12,3.0,1,39,0.486165,0.006285,0.003546,0.476334
3309,3327,seed=3430 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.636003956478734,3309,10,180,1011,1011,3.2729970326409497,12,3,1,48,0.483965,0.006063,0.003443,0.474459
3288,3327,seed=3431 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.02734375,3288,7,138,1024,1024,3.2109375,11,3.0,1,33,0.33863,0.006379,0.003288,0.328963
3307,3327,seed=3432 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.556420233463035,3307,8,103,1028,1028,3.2169260700389106,16,3.0,1,35,0.359479,0.006198,0.00345,0.349831
3321,3327,seed=3433 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.519815668202765,3321,8,160,1085,1085,3.0608294930875575,12,3,1,38,0.360787,0.006416,0.003476,0.350895
3308,3327,seed=3434 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.224489795918367,3308,9,186,1029,1029,3.2147716229348884,13,3,1,47,0.452659,0.006267,0.003532,0.44286
3311,3327,seed=3435 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.8,3311,8,189,1035,1035,3.199033816425121,12,3,1,37,0.376083,0.006348,0.003563,0.366172
3286,3327,seed=3436 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.059386973180077,3286,9,146,1044,1044,3.1475095785440614,13,3.0,1,34,0.282224,0.006364,0.003396,0.272464
