n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
20512,20877,seed=20977 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.612428842504745,20512,20,1000,8432,8432,2.4326375711574952,12,2.0,1,128,10.188082,0.050635,0.029041,10.108406
20416,20877,seed=20978 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.620840734162226,20416,16,581,8445,8445,2.4175251628182357,11,2,1,98,6.140551,0.053741,0.027121,6.059689
20505,20877,seed=20979 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.415979259957577,20505,17,2027,8486,8486,2.416332783407966,9,2.0,1,99,13.355475,0.05194,0.028152,13.275383
20525,20877,seed=20980 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.806572769953052,20525,19,1348,8520,8520,2.409037558685446,12,2.0,1,141,12.380393,0.051945,0.029048,12.2994
20571,20877,seed=20981 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.215127816038287,20571,21,3397,8567,8567,2.4011906151511613,10,2,1,124,22.33227,0.052574,0.029525,22.250171
20450,20877,seed=20982 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.018309356794674,20450,17,1191,8411,8411,2.4313399120199737,11,2,1,103,8.178318,0.050254,0.027862,8.100202
20540,20877,seed=20983 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.999410029498526,20540,18,3638,8475,8475,2.423598820058997,10,2,1,116,20.169463,0.057062,0.029556,20.082845
20490,20877,seed=20984 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.762005649717514,20490,20,1479,8496,8496,2.411723163841808,10,2.0,1,130,12.851605,0.051902,0.028605,12.771098
20563,20877,seed=20985 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.491238249970987,20563,21,4058,8617,8617,2.3863293489613553,10,2,1,142,14.713378,0.055114,0.031205,14.627059
20629,20877,seed=20986 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,10.664498896759959,20629,21,4527,8611,8611,2.395656718151202,12,2,1,142,41.051552,0.052602,0.0317,40.96725
