n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
189586,287807,seed=287907 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.5996671169792736,189586,85,23351,133981,133981,1.4150215329039193,6,1,1,330,196.017944,0.451309,12.304857,183.261778
185374,287807,seed=287908 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.620369018435553,185374,85,9271,130129,130129,1.4245402638919842,6,1,1,350,195.428886,0.417826,11.566756,183.444304
190812,287807,seed=287909 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.694613447438212,190812,93,21021,134613,134613,1.4174856811749237,6,1,1,358,196.20984,0.468114,12.26393,183.477796
198922,287807,seed=287910 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.1259432698139555,198922,97,25835,141794,141794,1.4028943396758677,7,1.0,1,383,197.796484,0.48044,13.388505,183.927539
198616,287807,seed=287911 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.213802340335542,198616,93,48794,141860,141860,1.4000845904412802,7,1.0,1,374,197.552075,0.461434,13.386907,183.703734
189075,287807,seed=287912 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.623555401932643,189075,82,24463,133082,133082,1.4207405960235042,7,1.0,1,311,195.891575,0.454225,12.05109,183.38626
205990,287807,seed=287913 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.164716605340445,205990,80,51349,148115,148115,1.3907436788981535,6,1,1,318,198.957261,0.498635,14.46928,183.989346
208951,287807,seed=287914 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.152198391599539,208951,99,44337,150087,150087,1.3921991911358078,7,1,1,351,199.585489,0.560977,14.789911,184.234601
189408,287807,seed=287915 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.693585097780839,189408,81,31200,133564,133564,1.418106675451469,6,1.0,1,355,196.380228,0.432229,12.213546,183.734453
200625,287807,seed=287916 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.076323835318098,200625,87,39114,143258,143258,1.4004453503469265,6,1.0,1,326,198.084335,0.485943,13.679395,183.918997
