n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
365256,374148,seed=374248 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.549416226667658,365256,46,14435,147917,147917,2.4693307733391023,13,2,1,215,210.617199,0.839302,24.242113,185.535784
364285,374148,seed=374249 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.559277074103974,364285,51,8778,147401,147401,2.4713875753895835,13,2,1,265,210.973522,0.808823,24.336594,185.828105
370289,374148,seed=374250 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,9.770987119925456,370289,42,120685,151319,151319,2.447075383791857,12,2,1,286103,208.767939,0.907314,24.917381,182.943244
363435,374148,seed=374251 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.191191375029758,363435,41,7358,147015,147015,2.472094684215896,13,2,1,212,210.418001,0.832614,24.26475,185.320637
364927,374148,seed=374252 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.731127568893436,364927,49,13997,147583,147583,2.4726899439637355,12,2,1,254,210.711063,0.887639,24.187613,185.635811
365403,374148,seed=374253 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.904040335770961,365403,50,11510,147958,147958,2.469640032982333,12,2.0,1,237,210.969659,0.892269,24.236015,185.841375
364052,374148,seed=374254 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.379060930926856,364052,48,5200,147380,147380,2.4701587732392456,13,2.0,1,233,210.745481,0.809655,23.98222,185.953606
366785,374148,seed=374255 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.980588199721824,366785,43,71702,148827,148827,2.464505768442554,13,2,1,243,211.237992,0.896023,24.51467,185.827299
365002,374148,seed=374256 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.66539155588297,365002,42,14773,147961,147961,2.466879785889525,13,2,1,222,212.179938,0.900232,24.689428,186.590278
368628,374148,seed=374257 alpha=0.75 t=0.0 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,10.155536297580161,368628,45,97573,150010,150010,2.4573561762549163,12,2.0,1,224,262.997106,0.979569,24.888771,237.128766
