n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
26792,27140,seed=27240 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.463708228530363,26792,21,4471,11132,11132,2.4067553000359325,11,2.0,1,148,39.641093,0.071471,0.039816,39.529806
26676,27140,seed=27241 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.71751719145856,26676,20,1816,11052,11052,2.413680781758958,11,2.0,1,164,19.302082,0.068492,0.039716,19.193874
26758,27140,seed=27242 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.856937455068296,26758,20,1753,11128,11128,2.404565061107117,10,2.0,1,145,19.746666,0.072044,0.039183,19.635439
26708,27140,seed=27243 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.036107600649936,26708,22,1562,11078,11078,2.410904495396281,11,2.0,1,148,18.565896,0.068289,0.038262,18.459345
26489,27140,seed=27244 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.131783655166103,26489,15,1098,10927,10927,2.424178640065892,13,2,1,120,12.152488,0.067263,0.037273,12.047952
26779,27140,seed=27245 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.16253493193906,26779,22,3458,11093,11093,2.414044893175877,11,2,1,150,29.164217,0.069193,0.03852,29.056504
26761,27140,seed=27246 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.318415591446358,26761,20,6511,11083,11083,2.414598935306325,12,2,1,123,56.181448,0.076525,0.040417,56.064506
26693,27140,seed=27247 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.345961660761334,26693,19,1642,11007,11007,2.425093122558372,11,2,1,113,17.558411,0.067865,0.037974,17.452572
26443,27140,seed=27248 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.708108108108108,26443,18,899,10915,10915,2.422629409070087,10,2,1,114,11.25692,0.076325,0.042624,11.137971
26586,27140,seed=27249 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.233275689451169,26586,20,2295,10987,10987,2.419768817693638,12,2,1,154,24.283377,0.069657,0.039514,24.174206
