n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
153625,221390,seed=221490 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.326274560046855,153625,93,10382,109273,109273,1.40588251443632,6,1,1,308,191.383352,0.351873,8.194302,182.837177
151617,221390,seed=221491 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.979441506633268,151617,78,34569,107790,107790,1.4065961591984415,6,1.0,1,280,191.142239,0.341631,8.038037,182.762571
144816,221390,seed=221492 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.630147987816224,144816,81,12451,102103,102103,1.4183324681938827,7,1,1,288,190.288611,0.335979,7.380553,182.572079
163496,221390,seed=221493 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.893624973455086,163496,72,70359,117725,117725,1.3887959227012106,6,1,1,283,192.934589,0.367542,9.458615,183.108432
142965,221390,seed=221494 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.282377368284454,142965,71,13931,100178,100178,1.427109744654515,6,1.0,1,273,189.859299,0.298179,7.108905,182.452215
161630,221390,seed=221495 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.167551592006461,161630,80,57717,116394,116394,1.3886454628245442,7,1.0,1,285,193.536731,0.385781,9.12972,184.02123
159668,221390,seed=221496 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.318826571928633,159668,80,56466,114843,114843,1.390315474169083,6,1,1,333,192.366685,0.382352,8.915047,183.069286
138677,221390,seed=221497 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.166911445297147,138677,61,12239,96686,96686,1.4343027946134912,7,1.0,1,284,144.258532,0.296029,6.696086,137.266417
157666,221390,seed=221498 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.5373041531957226,157666,74,59379,112588,112588,1.4003801470849468,6,1.0,1,287,191.792336,0.344163,8.718998,182.729175
136900,221390,seed=221499 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.109455557305613,136900,71,9938,95235,95235,1.4374967186433558,7,1,1,265,132.556729,0.2804,6.556127,125.720202
