n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
59455,59627,seed=59727 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.370769723497384,59455,15,10033,18734,18734,3.173641507419665,15,3.0,1,80,180.813876,0.129702,0.087944,180.59623
59291,59627,seed=59728 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.297230571060541,59291,12,1583,18632,18632,3.182213396307428,14,3.0,1,68,21.853801,0.126921,0.077106,21.649774
59264,59627,seed=59729 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.155707494257785,59264,12,1400,18721,18721,3.165642860958282,16,3,1,72,17.667061,0.145816,0.084889,17.436356
59354,59627,seed=59730 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.150225176924726,59354,11,1111,18652,18652,3.182178854814497,16,3.0,1,62,14.484208,0.125986,0.076311,14.281911
59343,59627,seed=59731 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.276498187246748,59343,11,441,18756,18756,3.163947536788228,14,3.0,1,77,14.326066,0.128479,0.077191,14.120396
59217,59627,seed=59732 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.020836681129144,59217,11,944,18669,18669,3.1719427928651776,14,3,1,65,14.325854,0.126582,0.07779,14.121482
59262,59627,seed=59733 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.220631601522706,59262,12,868,18651,18651,3.177416760495416,14,3,1,62,15.967077,0.13375,0.077034,15.756293
59335,59627,seed=59734 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.726543275917407,59335,14,2653,18694,18694,3.1740130523162513,15,3.0,1,90,33.442872,0.128541,0.080393,33.233938
59226,59627,seed=59735 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.305052891585674,59226,11,702,18623,18623,3.180260967620684,14,3,1,75,14.469518,0.129533,0.077171,14.262814
59254,59627,seed=59736 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.18943533697632,59254,11,1758,18666,18666,3.1744348012429016,14,3.0,1,65,18.49536,0.125769,0.076681,18.29291
