n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
59361,59627,seed=59727 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,12.578735301373243,59361,33,21285,24322,24322,2.440629882410986,11,2.0,1,155,167.275896,0.154842,0.114144,167.00691
58311,59627,seed=59728 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.619055663485092,58311,30,6365,23678,23678,2.4626657656896698,11,2.0,1,105,44.438858,0.158337,0.091941,44.18858
58035,59627,seed=59729 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.265165675446049,58035,28,5120,23540,23540,2.465378079864061,11,2.0,1,102,34.789371,0.153278,0.094573,34.54152
58084,59627,seed=59730 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.873414499639418,58084,25,4080,23573,23573,2.464005429941034,11,2,1,111,27.670959,0.147045,0.088765,27.435149
58214,59627,seed=59731 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.204653130287648,58214,31,1439,23640,23640,2.4625211505922167,12,2.0,1,132,18.178539,0.148831,0.099633,17.930075
57737,59627,seed=59732 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.850904392764858,57737,27,3358,23220,23220,2.486520241171404,10,2.0,1,113,23.638131,0.148134,0.087833,23.402164
58085,59627,seed=59733 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.249776529178904,58085,26,3162,23493,23493,2.472438598731537,12,2,1,122,28.114327,0.153409,0.09102,27.869898
58573,59627,seed=59734 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,9.444402212931289,58573,36,9761,23679,23679,2.4736264200346296,11,2,1,145,56.842457,0.17331,0.099586,56.569561
57994,59627,seed=59735 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.335430846282266,57994,37,2413,23361,23361,2.4825135910277814,12,2,1,146,26.945118,0.150831,0.096413,26.697874
58205,59627,seed=59736 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.251683109624423,58205,29,6670,23617,23617,2.4645382563407714,12,2,1,114,39.72424,0.162495,0.108127,39.453618
