n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
67703,100769,seed=100869 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.822378439266568,67703,60,10992,47939,47939,1.412273931454557,6,1,1,240,61.003903,0.270985,0.135184,60.597734
69764,100769,seed=100870 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.621209380840417,69764,59,24632,49761,49761,1.401981471433452,6,1,1,197,67.420165,0.273879,0.136611,67.009675
66252,100769,seed=100871 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.859217615366596,66252,63,9843,46959,46959,1.4108477608126238,6,1,1,207,57.638554,0.26478,0.12905,57.244724
82255,100769,seed=100872 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.6781631913561945,82255,61,39114,60714,60714,1.3547946107981685,6,1.0,1,208,87.026762,0.341378,0.169558,86.515826
66653,100769,seed=100873 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.103354100879065,66653,50,16510,46868,46868,1.4221430400273107,5,1.0,1,166,49.930372,0.26147,0.123333,49.545569
64419,100769,seed=100874 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.161810291382517,64419,50,8134,45164,45164,1.4263351341776636,6,1.0,1,177,42.762896,0.249137,0.118863,42.394896
65068,100769,seed=100875 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.164616798704425,65068,51,13140,45694,45694,1.423994397513897,6,1.0,1,193,45.680302,0.254998,0.119252,45.306052
67273,100769,seed=100876 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.359828933785577,67273,58,14687,47467,47467,1.4172583057703247,7,1,1,189,54.079967,0.26025,0.126772,53.692945
64921,100769,seed=100877 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.978555453229839,64921,52,13190,45606,45606,1.423518835240977,5,1.0,1,176,34.535956,0.252596,0.116261,34.167099
62201,100769,seed=100878 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.999399163450651,62201,43,4948,43273,43273,1.4374090079264206,5,1,1,173,34.546329,0.242364,0.10985,34.194115
