n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
23096,35282,seed=35382 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.256353318529484,23096,43,2328,16212,16212,1.4246237355045646,5,1.0,1,164,11.197248,0.086956,0.039455,11.070837
22732,35282,seed=35383 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.832872581050515,22732,32,4675,15916,15916,1.4282483035938678,5,1.0,1,126,10.098118,0.084827,0.036439,9.976852
24091,35282,seed=35384 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.872618207480593,24091,37,5468,17004,17004,1.416784286050341,5,1.0,1,138,15.299391,0.109076,0.045528,15.144787
31859,35282,seed=35385 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.749314499376817,31859,36,20319,24070,24070,1.3235978396343997,6,1.0,1,130,25.075058,0.131483,0.059719,24.883856
23719,35282,seed=35386 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.149447925992241,23719,30,7547,16755,16755,1.415637123246792,5,1,1,108,11.821668,0.087893,0.038263,11.695512
21413,35282,seed=35387 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.600622757733704,21413,28,2497,14773,14773,1.4494686251946118,6,1,1,120,7.748611,0.079452,0.034468,7.634691
23578,35282,seed=35388 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.121486854034451,23578,40,4521,16545,16545,1.4250831066787548,5,1,1,137,10.844697,0.088792,0.038576,10.717329
21964,35282,seed=35389 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.7781409334553535,21964,28,5218,15298,15298,1.4357432344097267,6,1.0,1,143,9.047045,0.084101,0.034933,8.928011
21023,35282,seed=35390 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.326677759290072,21023,24,3955,14424,14424,1.4575013865779256,6,1.0,1,118,7.266716,0.075955,0.032405,7.158356
21907,35282,seed=35391 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.995519831334827,21907,40,2602,15178,15178,1.4433390433522204,5,1.0,1,135,9.297907,0.085973,0.036568,9.175366
