n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
99040,100769,seed=100869 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.230528068972275,99040,24,4299,40828,40828,2.42578622513961,11,2.0,1,256,181.762769,0.271495,0.174333,181.316941
98850,100769,seed=100870 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.991311139314654,98850,26,9212,40972,40972,2.4126232549057893,12,2.0,1,200,181.730712,0.275478,0.175393,181.279841
98915,100769,seed=100871 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.015442505986414,98915,31,3997,40926,40926,2.4169232272882764,12,2.0,1,230,181.768309,0.271909,0.192056,181.304344
99355,100769,seed=100872 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.76701665898785,99355,25,15653,41239,41239,2.409248526879895,12,2,1,221,181.746094,0.271504,0.212056,181.262534
98880,100769,seed=100873 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.550444813764786,98880,21,6326,40916,40916,2.4166585198944177,12,2.0,1,189,181.693034,0.262807,0.166551,181.263676
98608,100769,seed=100874 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.535769315430333,98608,24,3363,40887,40887,2.411720106635361,13,2,1,201,139.905714,0.282557,0.174159,139.448998
98857,100769,seed=100875 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.60307210644751,98857,24,5091,40884,40884,2.417987476763526,12,2.0,1,202,159.988055,0.267632,0.176746,159.543677
98796,100769,seed=100876 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.756379487681833,98796,24,5543,40834,40834,2.4194543762550818,11,2.0,1,204,181.746353,0.284468,0.209423,181.252462
98783,100769,seed=100877 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.51364995343822,98783,21,5148,40806,40806,2.4207959613782286,11,2.0,1,185,171.550457,0.270596,0.184073,171.095788
98708,100769,seed=100878 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.49206931104431,98708,21,2237,40917,40917,2.412395825695921,12,2,1,174,96.855759,0.270128,0.174173,96.411458
