n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
478880,486393,seed=486493 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.414076046146494,478880,15,2020,146490,146490,3.269028602634992,14,3.0,1,62,176.718672,0.987662,31.277762,144.453248
479994,486393,seed=486494 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.5497674228545355,479994,12,3286,146833,146833,3.2689790442203046,17,3,1,50,198.126389,0.965038,31.36517,165.796181
480801,486393,seed=486495 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.632641135060205,480801,15,1205,147164,147164,3.2671101628115573,16,3.0,1,63,183.227818,0.951675,31.565386,150.710757
480787,486393,seed=486496 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.541135864875699,480787,15,2554,147183,147183,3.2665932886270834,17,3,1,67,160.319195,1.001059,31.930834,127.387302
479135,486393,seed=486497 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.623627460341276,479135,14,4089,146626,146626,3.2677355994162016,16,3.0,1,59,197.720834,0.91438,31.344647,165.461807
480150,486393,seed=486498 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.583756551967627,480150,13,2548,147284,147284,3.2600282447516364,16,3.0,1,56,183.593782,0.982435,31.725717,150.88563
480929,486393,seed=486499 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.626008310926424,480929,14,2443,147276,147276,3.265494717401342,16,3.0,1,65,193.430737,0.929606,31.519724,160.981407
479672,486393,seed=486500 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.629584493569625,479672,17,3449,146881,146881,3.2657185068184447,17,3,1,65,217.710864,0.88229,31.402221,185.426353
479046,486393,seed=486501 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.628337428337428,479046,15,1783,146520,146520,3.2694922194922196,19,3.0,1,64,183.477986,0.96702,31.285611,151.225355
480632,486393,seed=486502 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.7182417283782865,480632,16,9692,147190,147190,3.2653848766899927,16,3.0,1,70,217.926185,0.947917,31.482944,185.495324
