n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
76798,77515,seed=77615 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.787218231359921,76798,12,487,24222,24222,3.1705887209974404,15,3.0,1,50,15.903297,0.180044,0.117238,15.606015
77172,77515,seed=77616 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.093174075442269,77172,14,5560,24363,24363,3.167590198251447,15,3,1,98,118.386498,0.179469,0.117011,118.090018
77013,77515,seed=77617 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.9795734208367515,77013,11,775,24380,24380,3.158859721082855,15,3.0,1,53,16.411172,0.178006,0.107737,16.125429
77066,77515,seed=77618 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.5306503087826915,77066,11,3522,24127,24127,3.1941807933021096,15,3,1,70,54.058973,0.173216,0.112276,53.773481
77033,77515,seed=77619 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.255766231634245,77033,12,1185,24366,24366,3.161495526553394,16,3.0,1,68,25.983035,0.173951,0.109629,25.699455
77077,77515,seed=77620 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.326243173325668,77077,13,2243,24353,24353,3.164989939637827,16,3,1,72,33.454447,0.179887,0.112317,33.162243
77033,77515,seed=77621 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.256885286576793,77033,11,1352,24182,24182,3.1855512364568686,15,3.0,1,73,25.042145,0.167705,0.108429,24.766011
77005,77515,seed=77622 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.995710632681679,77005,11,628,24246,24246,3.1759877918007096,15,3.0,1,64,7958.36903,0.172327,0.111803,7958.0849
77207,77515,seed=77623 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.877631416964176,77207,12,12877,24369,24369,3.1682465427387254,14,3,1,53,183.990089,0.202368,0.134716,183.653005
76994,77515,seed=77624 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.162864982186003,76994,12,1143,24419,24419,3.1530365698841067,16,3,1,67,57141.135284,0.163845,0.105015,57140.866424
