n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
22935,35282,seed=35382 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.2144675566594225,22935,49,2337,16105,16105,1.4240918969264205,5,1,1,136,7.317965,0.096079,0.040359,7.181527
22638,35282,seed=35383 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.822915356558924,22638,36,4692,15902,15902,1.4235945164130297,5,1.0,1,105,6.948361,0.095889,0.040979,6.811493
23808,35282,seed=35384 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,7.186843361986629,23808,40,5475,16752,16752,1.4212034383954155,6,1.0,1,120,10.353917,0.088869,0.041777,10.223271
31829,35282,seed=35385 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.71796364846317,31829,40,20538,24043,24043,1.3238364596764132,5,1,1,113,20.213626,0.1456,0.06173,20.006296
23379,35282,seed=35386 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.166464891041162,23379,32,7590,16520,16520,1.4151937046004843,7,1.0,1,96,8.74617,0.088838,0.039507,8.617825
21354,35282,seed=35387 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.5654822335025385,21354,31,2467,14775,14775,1.4452791878172588,6,1,1,95,5.532148,0.086158,0.0349,5.41109
23462,35282,seed=35388 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.023699562469616,23462,43,4454,16456,16456,1.4257413709285367,5,1.0,1,115,6.745461,0.090594,0.04148,6.613387
21726,35282,seed=35389 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.670066225165563,21726,33,5195,15100,15100,1.4388079470198676,5,1.0,1,117,6.343303,0.092736,0.035013,6.215554
20806,35282,seed=35390 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.255947383151414,20806,26,3973,14292,14292,1.4557794570389029,5,1.0,1,95,5.406052,0.0776,0.033498,5.294954
21692,35282,seed=35391 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.871401024004256,21692,40,2602,15039,15039,1.442383137176674,5,1,1,108,6.227407,0.082643,0.034822,6.109942
