n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
372190,374148,seed=374248 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.284237637948386,372190,13,2863,117254,117254,3.1742200692513687,14,3.0,1,82,204.877974,0.718867,19.738787,184.42032
371253,374148,seed=374249 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.273735664598608,371253,13,1965,117018,117018,3.172614469568784,15,3.0,1,87,181.829585,0.762717,19.768172,161.298696
372341,374148,seed=374250 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.792377464548823,372341,12,33675,117415,117415,3.171153600476941,15,3,1,105,205.341538,0.743533,19.748166,184.849839
372092,374148,seed=374251 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.121403245602073,372092,13,1595,117328,117328,3.171382790126824,16,3.0,1,76,156.674226,0.738913,19.775723,136.15959
372124,374148,seed=374252 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.299391889583547,372124,13,2826,117084,117084,3.1782651771377814,16,3.0,1,90,204.737274,0.72635,19.60581,184.405114
371806,374148,seed=374253 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.394821288362407,371806,14,2427,117172,117172,3.173164237189772,16,3.0,1,97,205.276297,0.741804,19.780918,184.753575
371589,374148,seed=374254 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.215976584564299,371589,12,1228,116846,116846,3.1801602108758535,16,3.0,1,85,171.502868,0.755387,19.804251,150.94323
371951,374148,seed=374255 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.306611309020392,371951,15,13585,117057,117057,3.1775203533321372,16,3,1,74,205.371179,0.762464,20.030244,184.578471
371813,374148,seed=374256 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.318107806279464,371813,12,2945,117303,117303,3.169680229832144,17,3,1,87,201.270226,0.714547,19.744932,180.810747
371985,374148,seed=374257 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.750588516256696,371985,16,21417,117244,117244,3.1727423151717784,16,3.0,1,103,205.199955,0.720496,19.723823,184.755636
