n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
20249,27140,seed=27240 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.1700238989416185,20249,38,8877,14645,14645,1.3826561966541482,5,1,1,105,6.688267,0.07661,0.035882,6.575775
17575,27140,seed=27241 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.952694464764692,17575,39,3292,12303,12303,1.4285133707225879,5,1,1,111,4.669406,0.069767,0.029274,4.570365
17683,27140,seed=27242 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.764552845528455,17683,34,3324,12300,12300,1.4376422764227643,5,1.0,1,110,4.842425,0.076526,0.03416,4.731739
17359,27140,seed=27243 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.19919201912771,17359,40,2743,12129,12129,1.4311979553137109,6,1,1,106,4.913276,0.070917,0.031365,4.810994
15967,27140,seed=27244 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.4219305441618815,15967,28,1907,10971,10971,1.455382371707228,6,1,1,82,4.115499,0.062158,0.028631,4.02471
19428,27140,seed=27245 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.987956989247312,19428,40,6830,13950,13950,1.3926881720430107,5,1.0,1,112,5.468766,0.085548,0.035756,5.347462
21796,27140,seed=27246 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.598534252530898,21796,31,12823,16101,16101,1.3537047388360972,6,1,1,91,9.112547,0.085358,0.036886,8.990303
17162,27140,seed=27247 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.549543512857023,17162,29,3059,11939,11939,1.437473825278499,5,1,1,84,4.633148,0.063004,0.026711,4.543433
15491,27140,seed=27248 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,5.203459947348628,15491,27,1499,10636,10636,1.4564685972169988,5,1.0,1,83,3.574255,0.05765,0.025252,3.491353
17372,27140,seed=27249 alpha=0.55 t=0.1 coords=True,partition:max_radius weighted_treewidth:htd,6.294141678241687,17372,36,4363,12239,12239,1.4193970095596045,6,1,1,108,5.42632,0.063616,0.028836,5.333868
