n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
45536,77515,seed=77615 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.529050618744604,45536,40,3708,31273,31273,1.4560803248808876,5,1,1,184,23.483839,0.169707,0.075545,23.238587
68298,77515,seed=77616 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.36769772829028,68298,50,42113,51371,51371,1.3295049736232505,5,1,1,238,148.708783,0.28286,0.1422,148.283723
47529,77515,seed=77617 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.7183901078918655,47529,34,6689,32996,32996,1.440447326948721,5,1.0,1,202,33.023306,0.180271,0.082621,32.760414
63368,77515,seed=77618 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.620474326896345,63368,44,33190,46761,46761,1.3551463826693184,6,1,1,185,99.801549,0.261772,0.129336,99.410441
54266,77515,seed=77619 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.846661661532089,54266,45,11627,38627,38627,1.4048722396251327,6,1,1,210,78.967478,0.209825,0.102254,78.655399
55893,77515,seed=77620 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.567587118660979,55893,48,23020,40089,40089,1.3942228541495174,6,1,1,184,87.166085,0.246263,0.108778,86.811044
54753,77515,seed=77621 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.427982907295105,54753,44,13364,39081,39081,1.4010132801105397,6,1,1,196,72.776397,0.223859,0.11213,72.440408
48074,77515,seed=77622 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.77319094199647,48074,43,4888,33429,33429,1.4380926740255466,6,1,1,202,33.386074,0.182488,0.081535,33.122051
70854,77515,seed=77623 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.179135209334248,70854,37,51601,53909,53909,1.314325993804374,6,1,1,207,64.748324,0.291635,0.13422,64.322469
51557,77515,seed=77624 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.3816785488177485,51557,45,11317,36329,36329,1.4191692587189297,6,1,1,231,58.45724,0.19751,0.092833,58.166897
