n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
127399,170300,seed=170400 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.129348815042675,127399,63,39303,92324,92324,1.379912048871366,6,1.0,1,319,188.616454,0.283767,5.94854,182.384147
151059,170300,seed=170401 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.998321277586858,151059,60,71615,113777,113777,1.3276760680981217,6,1,1,328,192.415294,0.346754,8.442455,183.626085
111485,170300,seed=170402 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.538162242151322,111485,59,8600,78389,78389,1.4222020946816518,6,1,1,290,186.723885,0.242963,4.576491,181.904431
118551,170300,seed=170403 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.2201973824343835,118551,72,29327,84506,84506,1.4028708020732257,6,1.0,1,309,187.615492,0.279957,5.150626,182.184909
119946,170300,seed=170404 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.56225383060039,119946,72,20281,85561,85561,1.4018770234101985,6,1,1,346,187.787221,0.267352,5.267001,182.252868
126690,170300,seed=170405 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.877662479519389,126690,63,51753,91550,91550,1.3838339705079192,6,1.0,1,309,188.70141,0.28928,5.902485,182.509645
113781,170300,seed=170406 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.514150591163659,113781,62,10289,80350,80350,1.4160672059738644,7,1.0,1,316,186.90254,0.242191,4.732131,181.928218
111669,170300,seed=170407 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.828358303466268,111669,62,14408,78961,78961,1.4142298096528667,6,1,1,361,187.160694,0.258032,4.595023,182.307639
128455,170300,seed=170408 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.61999057048562,128455,73,34655,93324,93324,1.3764412155501264,6,1.0,1,344,188.790648,0.311184,6.049739,182.429725
116703,170300,seed=170409 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.044423292408159,116703,61,19281,82997,82997,1.4061110642553345,6,1,1,309,187.298999,0.253387,4.9533,182.092312
