n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
216585,221390,seed=221490 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.701010680887707,216585,15,893,66193,66193,3.2720227214358015,15,3,1,75,62.87745,0.389395,6.860315,55.62774
218568,221390,seed=221491 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.544009323312764,218568,13,2130,66929,66929,3.2656695901627097,15,3,1,54,62.993825,0.360661,7.008899,55.624265
218785,221390,seed=221492 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.498348898020172,218785,13,982,66925,66925,3.2691072095629434,16,3,1,57,56.325135,0.34241,7.110491,48.872234
214643,221390,seed=221493 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.616512087577923,214643,13,4238,65770,65770,3.263539607723886,16,3.0,1,54,77.850107,0.349173,6.87782,70.623114
218528,221390,seed=221494 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.3924510258057765,218528,13,1073,66923,66923,3.2653646728329573,16,3,1,52,54.218879,0.38506,6.966559,46.86726
218192,221390,seed=221495 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.6294542512062815,218192,14,3344,66734,66734,3.2695777264962387,17,3.0,1,57,74.622184,0.374274,6.908209,67.339701
218490,221390,seed=221496 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.749992540653439,218490,15,3335,67030,67030,3.259585260331195,14,3.0,1,65,71.279672,0.39573,7.094003,63.789939
218372,221390,seed=221497 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.380926764393838,218372,12,959,66921,66921,3.2631311546450292,15,3,1,47,53.084189,0.375951,6.940915,45.767323
218329,221390,seed=221498 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.533251397652842,218329,15,3418,66719,66719,3.272366192538857,15,3,1,61,64.869074,0.371477,6.979022,57.518575
217631,221390,seed=221499 alpha=0.95 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.3668658648563214,217631,11,831,66433,66433,3.275947194918188,16,3,1,52,52.011106,0.352334,6.905957,44.752815
