n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
75834,77515,seed=77615 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.983239508700103,75834,19,1786,31264,31264,2.4256013306038895,11,2.0,1,167,46.913994,0.200712,0.121865,46.591417
76853,77515,seed=77616 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,10.866250390259133,76853,29,19986,32030,32030,2.3994068061192633,11,2.0,1,213,181.462826,0.207417,0.142054,181.113355
75979,77515,seed=77617 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.276862521029743,75979,19,2956,31503,31503,2.4118020505983555,12,2,1,198,66.423433,0.208975,0.140185,66.074273
76394,77515,seed=77618 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.846197664483054,76394,27,14269,31599,31599,2.417608152156714,11,2,1,183,181.438918,0.209779,0.137871,181.091268
76283,77515,seed=77619 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.096763999494375,76283,25,4753,31644,31644,2.410662368853495,11,2.0,1,194,174.419838,0.218216,0.158158,174.043464
76208,77515,seed=77620 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.176993942453306,76208,25,9522,31696,31696,2.404341241797072,12,2.0,1,197,181.411696,0.210083,0.129944,181.071669
76110,77515,seed=77621 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.054538532313842,76110,25,5420,31519,31519,2.4147339699863575,12,2,1,186,180.451063,0.206799,0.126385,180.117879
76026,77515,seed=77622 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.316389244558259,76026,21,2235,31240,31240,2.4336107554417414,12,2.0,1,195,64.193531,0.198373,0.119911,63.875247
76949,77515,seed=77623 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,9.56687858389429,76949,19,28033,32088,32088,2.3980615806532035,14,2.0,1,179,187.976881,0.222947,0.137939,187.615995
76073,77515,seed=77624 alpha=0.75 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,8.905225133876232,76073,24,4645,31559,31559,2.4105009664438035,12,2,1,224,131.00873,0.207415,0.135575,130.66574
