n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
265306,374148,seed=374248 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.4294092208381235,265306,99,53755,189614,189614,1.3991899332327782,7,1.0,1,394,209.645408,0.714717,23.251548,185.679143
257871,374148,seed=374249 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.317399784259673,257871,110,31119,183554,183554,1.4048781285071423,6,1.0,1,411,212.839689,0.627627,21.853292,190.35877
349489,374148,seed=374250 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.850902711132438,349489,98,254035,266752,266752,1.3101644973608446,7,1.0,1,421,230.156003,0.925827,42.122189,187.107987
246133,374148,seed=374251 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.821233879239803,246133,97,25205,173534,173534,1.4183560570262888,6,1.0,1,366,205.351906,0.62734,19.865643,184.858923
267386,374148,seed=374252 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.638747283971252,267386,116,52029,191456,191456,1.3965924285475515,6,1.0,1,395,209.821079,0.698997,23.560378,185.561704
273473,374148,seed=374253 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.931500045612577,273473,102,42744,197314,197314,1.38597869385852,6,1.0,1,409,211.388163,0.734303,24.712636,185.941224
252895,374148,seed=374254 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.009932125810657,252895,102,16811,178713,178713,1.4150901165555947,7,1,1,376,206.627766,0.631426,20.982484,185.013856
317410,374148,seed=374255 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.5650176708393015,317410,87,200997,235982,235982,1.3450602164571874,7,1.0,1,378,220.940016,0.805964,33.983495,186.150557
266200,374148,seed=374256 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.283299923060416,266200,98,54862,191059,191059,1.3932868904369855,7,1,1,402,209.594371,0.671644,23.428798,185.493929
342527,374148,seed=374257 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.102543998216627,342527,93,233551,260181,260181,1.3164950553653034,7,1,1,387,260.410762,1.024335,40.402734,218.983693
