n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
45603,45867,seed=45967 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.892452961188641,45603,10,519,14403,14403,3.1662153717975423,17,3,1,58,9.229305,0.094426,0.055632,9.079247
45610,45867,seed=45968 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.928720011094161,45610,12,531,14422,14422,3.162529468867009,14,3.0,1,59,8.596732,0.096681,0.056194,8.443857
45599,45867,seed=45969 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.126237795166539,45599,11,1024,14441,14441,3.1576068139325533,12,3,1,55,12.147535,0.100922,0.058452,11.988161
45677,45867,seed=45970 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.452003338898163,45677,11,1624,14376,14376,3.177309404563161,13,3.0,1,71,16.296963,0.096029,0.058425,16.142509
45650,45867,seed=45971 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.146104796229554,45650,11,395,14428,14428,3.163986692542279,15,3.0,1,70,9.568406,0.097543,0.060554,9.410309
45619,45867,seed=45972 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.882365188423901,45619,12,497,14409,14409,3.1660073565132905,15,3,1,53,8.500369,0.102992,0.057433,8.339944
45613,45867,seed=45973 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.107909644031051,45613,11,434,14299,14299,3.189943352682006,13,3,1,70,9.763739,0.098091,0.057111,9.608537
45666,45867,seed=45974 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.399833287024173,45666,13,1199,14396,14396,3.1721311475409837,13,3.0,1,75,9.049449,0.097086,0.061809,8.890554
45563,45867,seed=45975 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.404916092194137,45563,11,1085,14361,14361,3.172689924099993,13,3,1,78,13.638577,0.095841,0.061104,13.481632
45607,45867,seed=45976 alpha=0.95 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,7.310675562969141,45607,11,3067,14388,14388,3.1697942730052824,14,3.0,1,65,25.925395,0.099783,0.056641,25.768971
