n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
86202,131000,seed=131100 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.485187807729676,86202,62,7662,60727,60727,1.4195003869777858,6,1,1,226,73.520158,0.190016,2.848376,70.481766
83316,131000,seed=131101 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.225189462287982,83316,67,7857,58191,58191,1.4317677991441975,7,1,1,234,48.757538,0.159714,2.652774,45.94505
80859,131000,seed=131102 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.123075279918828,80859,56,4006,56177,56177,1.4393613044484397,6,1,1,232,49.362083,0.153436,2.503342,46.705305
83823,131000,seed=131103 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.440113322183159,83823,67,7537,58594,58594,1.4305730962214562,6,1.0,1,242,62.245715,0.164057,2.686051,59.395607
107167,131000,seed=131104 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.178718578718579,107167,73,42295,79365,79365,1.3503055503055503,6,1,1,259,186.658655,0.255636,4.40784,181.995179
85654,131000,seed=131105 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.6519769699182,85654,71,8192,60269,60269,1.4211949758582356,6,1,1,255,71.877548,0.170764,2.805804,68.90098
88472,131000,seed=131106 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.854774430097242,88472,69,16302,62730,62730,1.4103618683245656,6,1.0,1,233,91.269353,0.193747,3.04115,88.034456
89779,131000,seed=131107 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.7019174898314935,89779,66,21854,63677,63677,1.4099125272861472,6,1,1,245,97.244409,0.187319,3.154678,93.902412
98428,131000,seed=131108 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.710828542252438,98428,80,35845,71487,71487,1.3768657238379005,7,1,1,263,152.067868,0.221916,3.795536,148.050416
93819,131000,seed=131109 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.181557480572354,93819,65,25853,67301,67301,1.3940208912200414,6,1,1,211,121.253672,0.209883,3.392311,117.651478
