n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
315778,486393,seed=486493 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.677351659040963,315778,95,39645,222056,222056,1.4220647043988903,6,1.0,1,404,218.970972,0.784298,31.850141,186.336533
343913,486393,seed=486494 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.050558540293968,343913,103,73306,246625,246625,1.394477445514445,6,1,1,400,226.366277,0.946863,38.278611,187.140803
326800,486393,seed=486495 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.100845269856071,326800,121,18938,231642,231642,1.410797696445377,7,1.0,1,456,221.976105,0.863806,34.358491,186.753808
331741,486393,seed=486496 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.07152354452964,331741,103,52261,235405,235405,1.4092351479365348,7,1,1,435,223.163136,0.844818,35.437426,186.880892
338212,486393,seed=486497 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.163610584835809,338212,118,95371,241213,241213,1.4021300676165878,7,1,1,514,240.50907,0.893895,36.949385,202.66579
329931,486393,seed=486498 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.058454098024472,329931,107,53607,234064,234064,1.409576013398045,6,1.0,1,485,223.034269,0.844157,35.366185,186.823927
331736,486393,seed=486499 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.193591036604487,331736,111,51589,235982,235982,1.4057682365604156,7,1.0,1,473,222.632418,0.899345,34.832844,186.900229
360315,486393,seed=486500 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.5846386443695755,360315,109,77988,260602,260602,1.3826256130037375,7,1.0,1,482,230.913468,1.043414,42.307205,187.562849
333791,486393,seed=486501 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.351926627159078,333791,120,31989,237254,237254,1.4068930344693873,6,1.0,1,499,224.165574,0.884218,35.913931,187.367425
386096,486393,seed=486502 alpha=0.55 t=0.1 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.516140098959125,386096,116,206299,282743,282743,1.36553690100197,7,1,1,497,237.701146,1.048959,48.746904,187.905283
