n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
20325,27140,seed=27240 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.1381556626179,20325,34,8935,14737,14737,1.3791816516251612,5,1,1,124,9.214769,0.082641,0.0379,9.094228
17747,27140,seed=27241 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.977482911137917,17747,33,3353,12435,12435,1.4271813429835143,5,1,1,129,7.081796,0.073027,0.030276,6.978493
17738,27140,seed=27242 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.811839323467231,17738,29,3320,12298,12298,1.4423483493250935,6,1.0,1,129,7.160607,0.068605,0.028348,7.063654
17502,27140,seed=27243 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.247535239957631,17502,37,2768,12273,12273,1.4260571987289172,6,1,1,117,7.136963,0.069177,0.029768,7.038018
16092,27140,seed=27244 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.442939689418563,16092,24,1888,11076,11076,1.4528710725893825,6,1.0,1,109,5.188896,0.05752,0.026143,5.105233
19492,27140,seed=27245 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.988837209302326,19492,37,6809,13975,13975,1.3947763864042935,5,1,1,134,7.888782,0.075434,0.033972,7.779376
21863,27140,seed=27246 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.850126958568155,21863,29,12824,16147,16147,1.3539976466216634,5,1,1,119,11.412643,0.088351,0.036866,11.287426
17317,27140,seed=27247 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.598937583001328,17317,28,3057,12048,12048,1.4373339973439574,5,1.0,1,108,5.681017,0.064383,0.026687,5.589947
15695,27140,seed=27248 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,5.189154053301142,15695,24,1497,10769,10769,1.4574240876590212,6,1,1,92,4.445737,0.057334,0.024022,4.364381
17405,27140,seed=27249 alpha=0.55 t=0.2 coords=True,partition:max_radius weighted_treewidth:htd,6.355831225006121,17405,32,4388,12253,12253,1.4204684567044805,6,1,1,124,7.439977,0.064615,0.02824,7.347122
