n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
190474,287807,seed=287907 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.609255586996725,190474,71,23250,134643,134643,1.4146595069925656,6,1,1,398,196.205337,0.444676,12.241134,183.519527
186290,287807,seed=287908 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.706113794502407,186290,74,9288,130639,130639,1.4259907072160687,6,1,1,457,195.526507,0.410127,11.723622,183.392758
192094,287807,seed=287909 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.721821833648393,192094,78,21007,135424,135424,1.4184634924385633,6,1.0,1,418,200.71476,0.450146,12.503487,187.761127
200003,287807,seed=287910 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.075339155770026,200003,83,25821,142781,142781,1.4007676091356693,7,1,1,464,206.615405,0.51889,13.59264,192.503875
200276,287807,seed=287911 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.180974088627242,200276,79,48921,143026,143026,1.4002768727364256,7,1.0,1,460,198.007271,0.509014,13.591099,183.907158
190115,287807,seed=287912 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.726908770409763,190115,76,24381,133882,133882,1.4200191213157856,6,1.0,1,391,197.548578,0.456207,12.183247,184.909124
207029,287807,seed=287913 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.141657316016152,207029,69,51431,148831,148831,1.3910341259549421,6,1,1,381,199.161669,0.510464,14.561252,184.089953
209685,287807,seed=287914 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.449725413206696,209685,89,44641,150772,150772,1.3907423128962937,6,1.0,1,440,199.668772,0.499124,14.958741,184.210907
190451,287807,seed=287915 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.761577610038524,190451,71,31294,134203,134203,1.4191262490406324,7,1,1,440,196.278595,0.420977,12.21577,183.641848
201559,287807,seed=287916 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.163124609076378,201559,77,39073,143890,143890,1.4007853221210647,6,1.0,1,421,203.927457,0.474337,13.721449,189.731671
