n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
59315,59627,seed=59727 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.383567760660862,59315,16,9279,17916,17916,3.3107278410359453,15,3.0,1,62,67.574288,0.124177,0.084685,67.365426
58818,59627,seed=59728 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.409224176815516,58818,13,1493,17736,17736,3.3163058186738836,13,3.0,1,47,10.698068,0.136772,0.084851,10.476445
58467,59627,seed=59729 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.319895968790637,58467,13,1290,17687,17687,3.3056482162039917,14,3,1,51,8.151486,0.130156,0.08151,7.93982
58647,59627,seed=59730 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.2370512314715665,58647,12,1003,17743,17743,3.3053598602265684,16,3,1,45,8.412304,0.132584,0.077855,8.201865
58722,59627,seed=59731 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.4413630494582605,58722,13,415,17813,17813,3.2965811485993375,15,3,1,48,8.184363,0.120388,0.074609,7.989366
58243,59627,seed=59732 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.199194600419715,58243,11,843,17631,17631,3.3034427996143156,13,3,1,43,8.011352,0.124122,0.073544,7.813686
58720,59627,seed=59733 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.399977383240982,58720,15,783,17686,17686,3.320140223905914,15,3.0,1,51,8.989722,0.148402,0.077235,8.764085
58828,59627,seed=59734 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.77229281457326,58828,13,2407,17786,17786,3.307545260317103,15,3.0,1,61,12.835857,0.120168,0.076336,12.639353
58703,59627,seed=59735 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.454381820227248,58703,12,653,17778,17778,3.302002474969063,15,3.0,1,43,8.251166,0.121681,0.074855,8.05463
58800,59627,seed=59736 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.3076923076923075,58800,11,1620,17719,17719,3.3184716970483663,14,3,1,40,1293.517157,0.120608,0.073596,1293.322953
