n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
44428,45867,seed=45967 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.8120850304078555,44428,27,1689,17923,17923,2.4788260893823577,12,2,1,123,11.98393,0.116917,0.08218,11.784833
44558,45867,seed=45968 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.65691769798546,44558,27,1731,18019,18019,2.4728342305344357,14,2,1,91,16.205477,0.140179,0.073877,15.991421
44631,45867,seed=45969 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.181666666666667,44631,22,3671,18000,18000,2.4795,11,2.0,1,110,26.728141,0.143946,0.074125,26.51007
44878,45867,seed=45970 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.743440553298935,44878,36,5799,18218,18218,2.4633878581622572,12,2.0,1,132,28.705289,0.119378,0.073975,28.511936
44800,45867,seed=45971 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.9853588727432845,44800,28,1237,18168,18168,2.4658740642888595,11,2.0,1,121,13.931951,0.11754,0.066251,13.74816
44360,45867,seed=45972 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.559997772704493,44360,23,1619,17959,17959,2.4700707166323292,10,2,1,103,11.951838,0.12058,0.063278,11.76798
44582,45867,seed=45973 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.91652735985735,44582,28,1299,17946,17946,2.484230469185334,10,2.0,1,117,14.609556,0.11472,0.067399,14.427437
44905,45867,seed=45974 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.720542059163774,44905,29,4285,18153,18153,2.4736958078554507,10,2,1,117,26.979668,0.11803,0.068389,26.793249
44869,45867,seed=45975 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.703481656674551,44869,32,3771,18181,18181,2.46790605577251,11,2,1,129,27.123257,0.119089,0.070619,26.933549
44873,45867,seed=45976 alpha=0.75 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,8.589992284801058,44873,26,10130,18146,18146,2.472886586575554,10,2.0,1,97,40.904792,0.139107,0.076902,40.688783
