n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
266999,374148,seed=374248 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.22736999618059,266999,86,54422,191129,191129,1.3969570290222835,7,1,1,463,221.387478,0.687048,23.479957,197.220473
259312,374148,seed=374249 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.341483733460278,259312,91,31173,184858,184858,1.4027632020253384,6,1.0,1,513,208.325144,0.682472,22.193191,185.449481
345646,374148,seed=374250 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.691356524380981,345646,83,247905,263320,263320,1.3126462099346803,7,1.0,1,506,228.863373,0.897572,41.232975,186.732826
247658,374148,seed=374251 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.801031459515214,247658,82,25162,174510,174510,1.4191622256604206,6,1.0,1,469,205.630048,0.608001,20.118152,184.903895
268586,374148,seed=374252 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.618086952906572,268586,97,52021,192426,192426,1.3957885109080894,7,1.0,1,490,210.086105,0.679878,23.732599,185.673628
274877,374148,seed=374253 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.971787529240945,274877,90,42558,198352,198352,1.385804025167379,6,1.0,1,513,211.522675,0.740595,25.044495,185.737585
253869,374148,seed=374254 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.055779311574221,253869,87,16822,179511,179511,1.4142253120978658,6,1,1,480,206.820335,0.626853,21.018335,185.175147
318084,374148,seed=374255 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,6.671851920625945,318084,75,199788,236954,236954,1.3423871299914751,6,1.0,1,486,221.037472,0.810259,34.120266,186.106947
267119,374148,seed=374256 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.303558115892917,267119,86,54840,191815,191815,1.392586606886844,7,1,1,505,223.371994,0.667421,23.692826,199.011747
342266,374148,seed=374257 alpha=0.55 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,8.141993086450134,342266,79,230173,260069,260069,1.3160584306472514,7,1,1,467,289.471869,0.998188,40.248516,248.225165
