n,orig_n,girg_options,spec,contraction:avg_deg,contraction:in_n,contraction:largest_clique,contraction:max_deg,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,weighted_treewidth:treewidth,time_total,time_partition,time_contraction,time_weighted_treewidth
75636,77515,seed=77615 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,5.964559177422883,75636,12,448,22855,22855,3.3093852548676437,15,3,1,40,10.204107,0.162603,0.100408,9.941096
76464,77515,seed=77616 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,7.124130481745517,76464,18,5036,23145,23145,3.3036941023979263,15,3,1,65,31.261173,0.168321,0.112368,30.980484
75974,77515,seed=77617 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.134834391028427,75974,12,710,23006,23006,3.3023559071546553,14,3.0,1,39,10.620799,0.165814,0.109134,10.345851
76382,77515,seed=77618 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.626389854065323,76382,14,3239,23024,23024,3.317494788047255,15,3.0,1,48,21.63476,0.163728,0.105809,21.365223
76136,77515,seed=77619 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.441276188820308,76136,14,1074,23006,23006,3.3093975484656175,17,3.0,1,56,12.808686,0.164818,0.109861,12.534007
76254,77515,seed=77620 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.409116512847177,76254,14,2050,23079,23079,3.3040426361627455,14,3,1,50,14.557301,0.162597,0.10173,14.292974
75995,77515,seed=77621 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.371319378094328,75995,12,1228,23026,23026,3.300399548336663,13,3.0,1,47,12.641153,0.166059,0.102632,12.372462
76190,77515,seed=77622 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.110156556626401,76190,11,581,22931,22931,3.3225764249269547,15,3,1,43,11.11027,0.163169,0.101964,10.845137
76635,77515,seed=77623 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.942039618488628,76635,12,11882,23171,23171,3.307366967329852,16,3,1,39,58.231776,0.169387,0.127199,57.93519
75925,77515,seed=77624 alpha=0.95 t=0.0 coords=True,partition:max_radius weighted_treewidth:htd,6.374891096009758,75925,14,1080,22956,22956,3.307414183655689,16,3.0,1,48,11.804809,0.160329,0.10218,11.5423
