n,orig_n,girg_options,spec,algo:contraction:avg_deg,algo:contraction:in_n,algo:contraction:largest_clique,algo:contraction:max_deg,algo:contraction:out_n,algo:partition:amount,algo:partition:average,algo:partition:largest,algo:partition:median,algo:partition:smallest,algo:weighted_treewidth:treewidth,time_total,time_contraction,time_partition,time_weighted_treewidth
285876,287807,seed=287907 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.129926197214361,285876,11,1629,90105,90105,3.1726985183952054,16,3,1,74,107.546476,0.603604,11.954787,94.988085
285873,287807,seed=287908 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.183384779374209,285873,13,847,90062,90062,3.174180009326908,16,3.0,1,90,101.903282,0.507238,11.938959,89.457085
285803,287807,seed=287909 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.189226381382547,285803,13,1446,90109,90109,3.1717475501892154,17,3,1,69,108.667773,0.533617,11.943111,96.191045
286162,287807,seed=287910 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.26203813601624,286162,13,1725,90151,90151,3.174252088163193,17,3,1,86,124.393859,0.532177,11.975653,111.886029
286045,287807,seed=287911 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.2333200513569755,286045,13,2787,90348,90348,3.166035772789658,14,3.0,1,77,131.391374,0.544486,11.928141,118.918747
285800,287807,seed=287912 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.1053239712025595,285800,15,1619,90008,90008,3.1752733090391967,17,3.0,1,83,107.557646,0.511986,11.814205,95.231455
286152,287807,seed=287913 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.24488889875469,286152,13,2963,90098,90098,3.17600834646718,16,3.0,1,77,152.191154,0.527765,11.8684,139.794989
285888,287807,seed=287914 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.3463900157389554,285888,14,2604,90222,90222,3.1687171643279908,16,3.0,1,75,150.802257,0.523769,11.938053,138.340435
286244,287807,seed=287915 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.190225054681515,286244,13,1921,90067,90067,3.1781229529128314,16,3,1,80,110.134586,0.550427,11.915139,97.66902
286016,287807,seed=287916 alpha=0.95 t=0.2 coords=True,algo:pflattened algo.pflattened.partition:max_radius algo.pflattened.weighted_treewidth:htd,7.193178666134097,286016,13,2322,90129,90129,3.1734070055143184,16,3,1,78,129.104694,0.519851,11.969243,116.6156
