n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
1154,1165,seed=1175 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,412,1037,1154,412,412,2.8009708737864076,11,2.0,1,25,0.093915,0.007671,0.001283,0.001998,0.082963
1158,1165,seed=1176 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,412,1040,1158,412,412,2.8106796116504853,11,2.0,1,36,0.187855,0.010062,0.001354,0.002318,0.174121
1150,1165,seed=1177 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,398,1010,1150,398,398,2.8894472361809047,11,2.0,1,26,0.108938,0.009079,0.001436,0.001986,0.096437
1154,1165,seed=1178 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,407,1023,1154,407,407,2.8353808353808354,13,2,1,37,0.150914,0.009146,0.001379,0.002232,0.138157
1163,1165,seed=1179 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,420,1052,1163,420,420,2.769047619047619,12,2.0,1,37,0.204714,0.011179,0.001513,0.002623,0.189399
1153,1165,seed=1180 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,412,1039,1153,412,412,2.7985436893203883,11,2.0,1,33,0.134786,0.008064,0.001333,0.00206,0.123329
1159,1165,seed=1181 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,401,1011,1159,401,401,2.890274314214464,12,2,1,28,0.145256,0.008015,0.001268,0.001934,0.134039
1145,1165,seed=1182 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,402,1020,1145,402,402,2.8482587064676617,11,2.0,1,26,0.133274,0.008337,0.001295,0.001987,0.121655
1159,1165,seed=1183 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,412,1031,1159,412,412,2.813106796116505,11,2.0,1,28,0.142124,0.008379,0.001315,0.002045,0.130385
1163,1165,seed=1184 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,425,1056,1163,425,425,2.736470588235294,12,2,1,22,0.120897,0.007618,0.001343,0.001885,0.110051
1161,1165,seed=1185 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,396,999,1161,396,396,2.9318181818181817,12,2.0,1,35,0.195094,0.010288,0.001399,0.002491,0.180916
