n,orig_n,girg_options,spec,algo:max_weight,time_total
1160,1165,seed=988332 alpha=0.95 t=0.2 coords=True,algo:part_treedec,9.584962500721156,0.252155
1161,1165,seed=988333 alpha=0.95 t=0.2 coords=True,algo:part_treedec,10.906890595608518,0.358095
1162,1165,seed=988334 alpha=0.95 t=0.2 coords=True,algo:part_treedec,10.321928094887362,0.301937
1160,1165,seed=988335 alpha=0.95 t=0.2 coords=True,algo:part_treedec,9.977279923499916,0.276316
1165,1165,seed=988336 alpha=0.95 t=0.2 coords=True,algo:part_treedec,9.39231742277876,0.494407
1163,1165,seed=988337 alpha=0.95 t=0.2 coords=True,algo:part_treedec,9.754887502163468,0.333128
1146,1165,seed=988338 alpha=0.95 t=0.2 coords=True,algo:part_treedec,8.754887502163468,0.223137
1160,1165,seed=988339 alpha=0.95 t=0.2 coords=True,algo:part_treedec,10.754887502163468,0.306237
1160,1165,seed=988340 alpha=0.95 t=0.2 coords=True,algo:part_treedec,9.813781191217036,0.275579
1163,1165,seed=988341 alpha=0.95 t=0.2 coords=True,algo:part_treedec,11.509775004326936,0.440651
