n,orig_n,girg_options,spec,algo:max_weight,time_total
1157,1165,seed=988332 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.339850002884624,0.205393
1148,1165,seed=988333 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.169925001442312,0.211189
1160,1165,seed=988334 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.0,0.200101
1142,1165,seed=988335 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.754887502163468,0.184584
1163,1165,seed=988336 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.39231742277876,0.333553
1162,1165,seed=988337 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.321928094887362,0.247274
1145,1165,seed=988338 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.584962500721156,0.175273
1158,1165,seed=988339 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.169925001442312,0.223531
1109,1165,seed=988340 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.285402218862249,0.171151
1160,1165,seed=988341 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.339850002884624,0.231404
