n,orig_n,girg_options,spec,algo:max_weight,time_total
283692,287807,seed=1274974 alpha=0.95 t=0.1 coords=True,algo:part_treedec,14.228818690495881,222.417226
284148,287807,seed=1274975 alpha=0.95 t=0.1 coords=True,algo:part_treedec,11.07681559705083,151.824396
284009,287807,seed=1274976 alpha=0.95 t=0.1 coords=True,algo:part_treedec,11.169925001442312,177.941558
284121,287807,seed=1274977 alpha=0.95 t=0.1 coords=True,algo:part_treedec,12.813781191217036,191.11376
284817,287807,seed=1274978 alpha=0.95 t=0.1 coords=True,algo:part_treedec,10.906890595608518,223.141075
283992,287807,seed=1274979 alpha=0.95 t=0.1 coords=True,algo:part_treedec,11.661778097771986,207.175486
284121,287807,seed=1274980 alpha=0.95 t=0.1 coords=True,algo:part_treedec,10.62935662007961,181.553078
284409,287807,seed=1274981 alpha=0.95 t=0.1 coords=True,algo:part_treedec,11.870364719583405,223.06956
283662,287807,seed=1274982 alpha=0.95 t=0.1 coords=True,algo:part_treedec,10.366322214245816,191.947529
284342,287807,seed=1274983 alpha=0.95 t=0.1 coords=True,algo:part_treedec,10.700439718141093,184.754416
