n,orig_n,girg_options,spec,algo:max_weight,time_total
104782,131000,seed=1118167 alpha=0.55 t=0.2 coords=True,algo:part_treedec,39.12260511522393,146.795266
92227,131000,seed=1118168 alpha=0.55 t=0.2 coords=True,algo:part_treedec,42.18994568796387,94.908289
89206,131000,seed=1118169 alpha=0.55 t=0.2 coords=True,algo:part_treedec,42.83611149566469,78.624239
96359,131000,seed=1118170 alpha=0.55 t=0.2 coords=True,algo:part_treedec,42.752047230876215,95.247322
84105,131000,seed=1118171 alpha=0.55 t=0.2 coords=True,algo:part_treedec,41.862583707025884,62.669043
92565,131000,seed=1118172 alpha=0.55 t=0.2 coords=True,algo:part_treedec,40.170473328403205,96.186646
87257,131000,seed=1118173 alpha=0.55 t=0.2 coords=True,algo:part_treedec,40.39769765829647,45.530679
92275,131000,seed=1118174 alpha=0.55 t=0.2 coords=True,algo:part_treedec,41.058974320866135,97.434359
86867,131000,seed=1118175 alpha=0.55 t=0.2 coords=True,algo:part_treedec,42.05666313925402,77.196606
89077,131000,seed=1118176 alpha=0.55 t=0.2 coords=True,algo:part_treedec,42.290782454379965,56.730318
