n,orig_n,girg_options,spec,algo:max_weight,time_total
547,896,seed=988063 alpha=0.55 t=0.2 coords=True,algo:part_treedec,5.0,0.067694
539,896,seed=988064 alpha=0.55 t=0.2 coords=True,algo:part_treedec,5.39231742277876,0.067673
448,896,seed=988065 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.0,0.057273
443,896,seed=988066 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.807354922057604,0.049505
588,896,seed=988067 alpha=0.55 t=0.2 coords=True,algo:part_treedec,5.321928094887362,0.070681
458,896,seed=988068 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.754887502163468,0.053607
390,896,seed=988069 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.584962500721156,0.043747
504,896,seed=988070 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.584962500721156,0.063698
372,896,seed=988071 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.321928094887362,0.04181
752,896,seed=988072 alpha=0.55 t=0.2 coords=True,algo:part_treedec,4.321928094887362,0.083754
