n,orig_n,girg_options,spec,algo:max_weight,time_total
26649,27140,seed=1014307 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.169925001442312,8.470609
26047,27140,seed=1014308 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.07681559705083,5.240351
26589,27140,seed=1014309 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.169925001442312,6.559611
26723,27140,seed=1014310 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.754887502163468,6.106054
26831,27140,seed=1014311 alpha=0.95 t=0.0 coords=True,algo:part_treedec,9.076815597050832,7.829341
26604,27140,seed=1014312 alpha=0.95 t=0.0 coords=True,algo:part_treedec,9.661778097771986,5.16886
26659,27140,seed=1014313 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.39231742277876,6.306017
26644,27140,seed=1014314 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.339850002884624,6.843573
26687,27140,seed=1014315 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.129283016944967,4.853243
26636,27140,seed=1014316 alpha=0.95 t=0.0 coords=True,algo:part_treedec,10.07681559705083,5.28321
